Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,c - dc,,soc
5838,26592.82229,12-14-2015 16:55:57,326.0917299,7,1,-7.45215E-05,3.692668438,2.178176931,1.022118121,8.371138432,3.875312791,-0.00051856,0,0,0,0,,1.15605881,,54.58319138
5839,26593.83786,12-14-2015 16:55:58,327.107291,7,1,-7.45215E-05,3.692506313,2.178176931,1.022118163,8.371138432,3.875312947,-0.000259304,0,0,0,0,,1.156058768,,54.58318937
5840,26594.8534,12-14-2015 16:55:59,328.122833,7,1,-0.000254341,3.692344189,2.178176932,1.022118199,8.371138435,3.87531308,-0.000162077,0,0,0,0,,1.156058733,,54.58318768
5841,26595.86907,12-14-2015 16:56:00,329.1385085,7,1,-7.45215E-05,3.692506313,2.178176933,1.022118252,8.371138437,3.875313275,-6.48022E-05,0,0,0,0,,1.15605868,,54.5831852
5842,26596.86908,12-14-2015 16:56:01,330.1385104,7,1,-0.000254341,3.692344189,2.178176934,1.022118292,8.371138441,3.875313422,-9.72271E-05,0,0,0,0,,1.156058642,,54.58318335
5843,26597.88468,12-14-2015 16:56:02,331.1541173,7,1,-7.45215E-05,3.692344189,2.178176934,1.02211833,8.371138443,3.875313561,-6.48499E-05,0,0,0,0,,1.156058605,,54.58318159
5844,26598.88469,12-14-2015 16:56:03,332.1541299,7,1,-7.45215E-05,3.692344189,2.178176935,1.022118368,8.371138445,3.875313703,-3.24249E-05,0,0,0,0,,1.156058567,,54.58317979
5845,26599.90025,12-14-2015 16:56:04,333.1696864,7,1,-7.45215E-05,3.692344189,2.178176936,1.022118401,8.371138449,3.875313823,-3.24249E-05,0,0,0,0,,1.156058535,,54.58317828
5846,26600.90026,12-14-2015 16:56:05,334.1696917,7,1,-7.45215E-05,3.692182064,2.178176937,1.022118431,8.371138454,3.875313936,-6.48499E-05,0,0,0,0,,1.156058506,,54.58317689
5847,26601.90047,12-14-2015 16:56:06,335.1699064,7,1,-7.45215E-05,3.692506313,2.178176938,1.022118471,8.371138455,3.875314083,3.24249E-05,0,0,0,0,,1.156058467,,54.58317501
5848,26602.91588,12-14-2015 16:56:07,336.1853136,7,1,-7.45215E-05,3.692344189,2.178176939,1.02211851,8.371138459,3.875314227,3.24249E-05,0,0,0,0,,1.156058428,,54.58317319
5849,26603.9315,12-14-2015 16:56:08,337.2009361,7,1,-7.45215E-05,3.692506313,2.178176939,1.022118549,8.371138459,3.875314372,3.24249E-05,0,0,0,0,,1.15605839,,54.58317133
5850,26604.93159,12-14-2015 16:56:09,338.2010255,7,1,-7.45215E-05,3.692668438,2.178176941,1.022118574,8.371138469,3.875314463,6.48499E-05,0,0,0,0,,1.156058367,,54.58317027
5851,26605.94685,12-14-2015 16:56:10,339.2162827,7,1,-7.45215E-05,3.692506313,2.178176942,1.02211862,8.371138472,3.875314633,0,0,0,0,0,,1.156058322,,54.58316813
5852,26606.94707,12-14-2015 16:56:11,340.2165045,7,1,-7.45215E-05,3.692506313,2.178176945,1.022118655,8.371138483,3.875314764,3.24249E-05,0,0,0,0,,1.15605829,,54.58316657
5853,26607.9627,12-14-2015 16:56:12,341.2321335,7,1,-7.45215E-05,3.692668438,2.178176946,1.022118706,8.371138486,3.875314952,6.48499E-05,0,0,0,0,,1.15605824,,54.5831642
5854,26608.9783,12-14-2015 16:56:13,342.2477369,7,1,-7.45215E-05,3.692668438,2.178176947,1.022118736,8.371138488,3.875315063,6.48499E-05,0,0,0,0,,1.15605821,,54.58316278
5855,26609.97833,12-14-2015 16:56:14,343.2477659,7,1,-7.45215E-05,3.692830324,2.178176947,1.02211878,8.37113849,3.875315222,6.48022E-05,0,0,0,0,,1.156058168,,54.58316076
5856,26610.99395,12-14-2015 16:56:15,344.2633835,7,1,-7.45215E-05,3.692830324,2.178176948,1.022118813,8.371138492,3.875315348,3.23772E-05,0,0,0,0,,1.156058134,,54.58315916
5857,26612.00963,12-14-2015 16:56:16,345.2790644,7,1,-0.000254341,3.692668438,2.178176949,1.022118854,8.371138497,3.875315497,0,0,0,0,0,,1.156058095,,54.5831573
5858,26613.00963,12-14-2015 16:56:17,346.2790697,7,1,-0.000254341,3.692830324,2.178176951,1.022118896,8.371138504,3.875315653,6.48022E-05,0,0,0,0,,1.156058055,,54.58315539
5859,26614.02512,12-14-2015 16:56:18,347.2945519,7,1,-7.45215E-05,3.692830324,2.178176953,1.02211894,8.371138512,3.875315814,0,0,0,0,0,,1.156058013,,54.5831534
5860,26615.02518,12-14-2015 16:56:19,348.2946186,7,1,0.000105298,3.693154573,2.178176954,1.022118978,8.371138514,3.875315955,6.48499E-05,0,0,0,0,,1.156057976,,54.58315162
5861,26616.04036,12-14-2015 16:56:20,349.3097909,7,1,-0.000254341,3.693154573,2.178176955,1.022119014,8.371138519,3.875316088,9.72271E-05,0,0,0,0,,1.156057941,,54.58314996
5862,26617.04076,12-14-2015 16:56:21,350.3101967,7,1,-7.45215E-05,3.692992449,2.178176955,1.022119057,8.37113852,3.875316245,6.48022E-05,0,0,0,0,,1.156057898,,54.58314794
5863,26618.04078,12-14-2015 16:56:22,351.3102192,7,1,-0.000254341,3.693154573,2.178176956,1.022119099,8.371138522,3.875316402,3.24249E-05,0,0,0,0,,1.156057857,,54.58314595
5864,26619.05644,12-14-2015 16:56:23,352.3258777,7,1,-7.45215E-05,3.693316698,2.178176956,1.022119136,8.371138524,3.87531654,6.48499E-05,0,0,0,0,,1.15605782,,54.5831442
5865,26620.07199,12-14-2015 16:56:24,353.3414209,7,1,-7.45215E-05,3.693316698,2.178176956,1.022119173,8.371138524,3.875316676,6.48499E-05,0,0,0,0,,1.156057783,,54.58314244
5866,26621.08762,12-14-2015 16:56:25,354.3570529,7,1,-7.45215E-05,3.693316698,2.178176957,1.022119212,8.371138528,3.875316818,3.24249E-05,0,0,0,0,,1.156057746,,54.58314066
5867,26622.10323,12-14-2015 16:56:26,355.3726652,7,1,-7.45215E-05,3.693478584,2.178176957,1.022119253,8.371138528,3.87531697,6.48022E-05,0,0,0,0,,1.156057705,,54.5831387
5868,26623.11884,12-14-2015 16:56:27,356.3882702,7,1,-7.45215E-05,3.693640709,2.178176959,1.022119285,8.371138535,3.875317087,9.72271E-05,0,0,0,0,,1.156057675,,54.58313727
5869,26624.1345,12-14-2015 16:56:28,357.4039359,7,1,-7.45215E-05,3.693640709,2.178176961,1.022119317,8.37113854,3.875317206,6.48022E-05,0,0,0,0,,1.156057644,,54.58313581
5870,26625.15007,12-14-2015 16:56:29,358.4195078,7,1,-7.45215E-05,3.693640709,2.178176961,1.022119345,8.371138542,3.875317312,3.24249E-05,0,0,0,0,,1.156057616,,54.58313447
5871,26626.1657,12-14-2015 16:56:30,359.4351349,7,1,-7.45215E-05,3.693640709,2.178176962,1.022119382,8.371138544,3.875317446,6.48022E-05,0,0,0,0,,1.15605758,,54.58313276
5872,26626.74384,12-14-2015 16:56:31,360.0132761,7,1,-0.000254341,3.693640709,2.178176962,1.022119407,8.371138546,3.87531754,6.48022E-05,0,0,0,0,,1.156057555,,54.58313158
5873,26626.74436,12-14-2015 16:56:31,2.5313E-06,8,1,0,3.693640709,2.178176962,1.022119407,8.371138546,3.87531754,0,0,0,0,0,,1.156057555,,54.58313158
5874,26627.76068,12-14-2015 16:56:32,1.01556731,7,1,-0.000254341,3.693802834,2.178176964,1.022119441,8.371138552,3.875317665,0,0,0,0,0,,1.156057523,,54.58313004
5875,26628.77621,12-14-2015 16:56:33,2.03109825,7,1,-7.45215E-05,3.693964958,2.178176964,1.022119481,8.371138554,3.875317813,3.24249E-05,0,0,0,0,,1.156057483,,54.58312816
5876,26629.792,12-14-2015 16:56:34,3.046889317,7,1,-7.45215E-05,3.693964958,2.178176964,1.022119519,8.371138554,3.875317954,3.24249E-05,0,0,0,0,,1.156057445,,54.58312634
5877,26630.79203,12-14-2015 16:56:35,4.046919679,7,1,-7.45215E-05,3.693964958,2.178176965,1.022119559,8.371138556,3.8753181,3.24249E-05,0,0,0,0,,1.156057406,,54.58312448
5878,26631.80727,12-14-2015 16:56:36,5.062152537,7,1,-7.45215E-05,3.694126844,2.178176966,1.022119597,8.371138561,3.875318242,9.72271E-05,0,0,0,0,,1.156057369,,54.58312272
5879,26632.82315,12-14-2015 16:56:37,6.078040756,7,1,-7.45215E-05,3.694126844,2.178176967,1.022119634,8.371138563,3.875318379,6.48022E-05,0,0,0,0,,1.156057333,,54.58312098
5880,26633.82317,12-14-2015 16:56:38,7.078053043,7,1,-0.000254341,3.694126844,2.178176967,1.022119681,8.371138565,3.875318551,6.48022E-05,0,0,0,0,,1.156057287,,54.58311878
5881,26634.83883,12-14-2015 16:56:39,8.093721023,7,1,-7.45215E-05,3.694126844,2.178176967,1.022119732,8.371138565,3.875318739,6.48022E-05,0,0,0,0,,1.156057236,,54.58311637
5882,26635.85445,12-14-2015 16:56:40,9.109337511,7,1,-7.45215E-05,3.694126844,2.178176968,1.022119773,8.371138567,3.875318892,3.23772E-05,0,0,0,0,,1.156057195,,54.58311441
5883,26636.87002,12-14-2015 16:56:41,10.1249106,7,1,-0.000254341,3.694288969,2.178176968,1.022119823,8.371138569,3.875319075,3.24249E-05,0,0,0,0,,1.156057146,,54.58311207
5884,26637.8854,12-14-2015 16:56:42,11.14028218,7,1,-0.000254341,3.694451094,2.178176969,1.022119877,8.371138572,3.875319276,6.48499E-05,0,0,0,0,,1.156057092,,54.58310953
5885,26638.88541,12-14-2015 16:56:43,12.1403011,7,1,-7.45215E-05,3.694451094,2.178176969,1.022119926,8.371138572,3.875319458,6.48499E-05,0,0,0,0,,1.156057043,,54.58310718
5886,26639.88553,12-14-2015 16:56:44,13.14041215,7,1,-0.000254341,3.694451094,2.178176969,1.02211998,8.371138572,3.875319656,3.24249E-05,0,0,0,0,,1.156056989,,54.58310462
5887,26640.88564,12-14-2015 16:56:45,14.14052295,7,1,-0.000254341,3.694451094,2.17817697,1.022120029,8.371138574,3.875319836,6.48499E-05,0,0,0,0,,1.156056941,,54.58310233
5888,26641.90127,12-14-2015 16:56:46,15.15615264,7,1,-7.45215E-05,3.69461298,2.17817697,1.022120072,8.371138576,3.875319995,6.48022E-05,0,0,0,0,,1.156056899,,54.58310031
5889,26642.90127,12-14-2015 16:56:47,16.15615432,7,1,-7.45215E-05,3.694775105,2.178176972,1.022120118,8.371138581,3.875320165,9.72271E-05,0,0,0,0,,1.156056854,,54.58309817
5890,26643.90132,12-14-2015 16:56:48,17.15620783,7,1,-0.499973714,3.656690836,2.178176972,1.022139692,8.371138581,3.875391788,-0.007552051,0,0,0,0,,1.15603728,,54.58216553
5891,26644.91682,12-14-2015 16:56:49,18.17170945,7,1,-0.500153542,3.65588069,2.178176972,1.022282897,8.371138581,3.875915366,-0.007746458,0,0,0,0,,1.155894075,,54.57534239
5892,26645.93213,12-14-2015 16:56:50,19.18701964,7,1,-0.500153542,3.65523243,2.178176972,1.022423892,8.371138581,3.876430778,-0.007843733,0,0,0,0,,1.155753079,,54.56862449
5893,26646.93243,12-14-2015 16:56:51,20.18731483,7,1,-0.499973714,3.655070305,2.178176972,1.02256281,8.371138581,3.876938537,-0.007908535,0,0,0,0,,1.155614162,,54.56200562
5894,26647.93247,12-14-2015 16:56:52,21.1873548,7,1,-0.499973714,3.654584169,2.178176972,1.022701692,8.371138581,3.877446114,-0.008005762,0,0,0,0,,1.15547528,,54.55538843
5895,26648.94806,12-14-2015 16:56:53,22.20294364,7,1,-0.499973714,3.654422045,2.178176972,1.022842732,8.371138581,3.877961532,-0.000388956,0,0,0,0,,1.15533424,,54.54866843
5896,26649.96358,12-14-2015 16:56:54,23.2184667,7,1,-0.499793887,3.653935909,2.178176972,1.022983762,8.371138581,3.878476875,-0.000324106,0,0,0,0,,1.15519321,,54.5419489
5897,26650.97935,12-14-2015 16:56:55,24.2342411,7,1,-0.499793887,3.653773785,2.178176972,1.023124815,8.371138581,3.878992269,-0.000259304,0,0,0,0,,1.155052157,,54.53522829
5898,26651.99491,12-14-2015 16:56:56,25.24979987,7,1,-0.499973714,3.653611898,2.178176972,1.023265858,8.371138581,3.879507589,-0.000226879,0,0,0,0,,1.154911113,,54.52850811
5899,26653.01053,12-14-2015 16:56:57,26.26541251,7,1,-0.499973714,3.653287649,2.178176972,1.0234069,8.371138581,3.880022869,-0.000194454,0,0,0,0,,1.154770072,,54.52178803
5900,26654.02617,12-14-2015 16:56:59,27.28106095,7,1,-0.499973714,3.653125525,2.178176972,1.02354795,8.371138581,3.880538149,-0.000226879,0,0,0,0,,1.154629022,,54.51506756
5901,26655.04177,12-14-2015 16:57:00,28.29665422,7,1,-0.499973714,3.652801514,2.178176972,1.023688994,8.371138581,3.881053372,-0.000226879,0,0,0,0,,1.154487978,,54.50834738
5902,26656.0418,12-14-2015 16:57:01,29.29668626,7,1,-0.499973714,3.652639389,2.178176972,1.023827867,8.371138581,3.881560645,-0.000194502,0,0,0,0,,1.154349104,,54.5017306
5903,26657.0574,12-14-2015 16:57:02,30.31228277,7,1,-0.499973714,3.652477264,2.178176972,1.02396892,8.371138581,3.882075844,-0.000226927,0,0,0,0,,1.154208052,,54.49500999
5904,26658.07284,12-14-2015 16:57:03,31.32772379,7,1,-0.499973714,3.652315378,2.178176972,1.024109937,8.371138581,3.882590893,-0.000194454,0,0,0,0,,1.154067035,,54.48829108
5905,26659.08865,12-14-2015 16:57:04,32.34353687,7,1,-0.499973714,3.651991129,2.178176972,1.024251012,8.371138581,3.883106122,-0.000194502,0,0,0,0,,1.15392596,,54.48156943
5906,26660.10422,12-14-2015 16:57:05,33.35910921,7,1,-0.499973714,3.651829004,2.178176972,1.024392055,8.371138581,3.883621217,-0.000194502,0,0,0,0,,1.153784917,,54.47484925
5907,26661.11986,12-14-2015 16:57:06,34.37474346,7,1,-0.499973714,3.651667118,2.178176972,1.024533092,8.371138581,3.884136263,-0.000162029,0,0,0,0,,1.15364388,,54.4681294
5908,26662.13544,12-14-2015 16:57:07,35.39033014,7,1,-0.499973714,3.651667118,2.178176972,1.024674132,8.371138581,3.884651295,-0.000129652,0,0,0,0,,1.15350284,,54.46140939
5909,26663.13551,12-14-2015 16:57:08,36.39039786,7,1,-0.500153542,3.651342869,2.178176972,1.024813027,8.371138581,3.885158474,-0.000162077,0,0,0,0,,1.153363944,,54.45479158
5910,26664.15094,12-14-2015 16:57:09,37.40582619,7,1,-0.499793887,3.651342869,2.178176972,1.024951887,8.371138581,3.885665504,-0.000162077,0,0,0,0,,1.153225085,,54.44817547
5911,26665.15117,12-14-2015 16:57:10,38.40605321,7,1,-0.500153542,3.651180983,2.178176972,1.025092948,8.371138581,3.886180554,-0.000129604,0,0,0,0,,1.153084024,,54.44145446
5912,26666.16671,12-14-2015 16:57:11,39.42159236,7,1,-0.499973714,3.651018858,2.178176972,1.025233982,8.371138581,3.88669548,-0.000129652,0,0,0,0,,1.15294299,,54.43473475
5913,26667.18233,12-14-2015 16:57:12,40.43721238,7,1,-0.499973714,3.650694609,2.178176972,1.025375026,8.371138581,3.887210419,-0.000129652,0,0,0,0,,1.152801946,,54.42801456
5914,26668.19792,12-14-2015 16:57:13,41.45280612,7,1,-0.499973714,3.650532722,2.178176972,1.025516063,8.371138581,3.887725302,-0.000194454,0,0,0,0,,1.152660908,,54.42129467
5915,26669.21354,12-14-2015 16:57:14,42.46843125,7,1,-0.499973714,3.650370598,2.178176972,1.025657106,8.371138581,3.888240174,-0.000162077,0,0,0,0,,1.152519866,,54.41457454
5916,26670.21356,12-14-2015 16:57:15,43.46844388,7,1,-0.500153542,3.650208473,2.178176972,1.025795969,8.371138581,3.88874707,-0.000194502,0,0,0,0,,1.152381003,,54.40795828
5917,26671.22916,12-14-2015 16:57:16,44.48404326,7,1,-0.499793887,3.650208473,2.178176972,1.025937008,8.371138581,3.889261899,-0.000162077,0,0,0,0,,1.152239964,,54.4012383
5918,26672.22917,12-14-2015 16:57:17,45.48405412,7,1,-0.999693096,3.611800194,2.178176972,1.026143148,8.371138581,3.890009259,-0.007811308,0,0,0,0,,1.152033824,,54.39141655
5919,26673.24476,12-14-2015 16:57:18,46.49964888,7,1,-0.999693096,3.610989809,2.178176972,1.026425214,8.371138581,3.891027869,-0.007908583,0,0,0,0,,1.151751757,,54.37797719
5920,26674.24477,12-14-2015 16:57:19,47.49965632,7,1,-0.999872863,3.610341549,2.178176972,1.026702956,8.371138581,3.892030678,-0.00800581,0,0,0,0,,1.151474015,,54.36474387
5921,26675.24477,12-14-2015 16:57:20,48.4996606,7,1,-0.999872863,3.609693289,2.178176972,1.026980693,8.371138581,3.893033309,-0.008135462,0,0,0,0,,1.151196279,,54.3515108
5922,26676.26007,12-14-2015 16:57:21,49.51495776,7,1,-0.999693096,3.609369278,2.178176972,1.027262664,8.371138581,3.894051088,-0.008167839,0,0,0,0,,1.150914308,,54.338076
5923,26677.26027,12-14-2015 16:57:22,50.51515382,7,1,-0.999693096,3.608721018,2.178176972,1.027540437,8.371138581,3.895053559,-0.000550985,0,0,0,0,,1.150636534,,54.32484118
5924,26678.26038,12-14-2015 16:57:23,51.51526954,7,1,-1.000052691,3.608234882,2.178176972,1.027818198,8.371138581,3.896055886,-0.000486183,0,0,0,0,,1.150358774,,54.311607
5925,26679.27601,12-14-2015 16:57:24,52.53090173,7,1,-1.000052691,3.608072758,2.178176972,1.02810027,8.371138581,3.897073658,-0.000421381,0,0,0,0,,1.150076702,,54.29816737
5926,26680.29164,12-14-2015 16:57:25,53.54653111,7,1,-0.999693096,3.607586622,2.178176972,1.02838234,8.371138581,3.898091328,-0.000421333,0,0,0,0,,1.149794631,,54.28472781
5927,26681.29172,12-14-2015 16:57:26,54.5466032,7,1,-0.999872863,3.607424498,2.178176972,1.028660088,8.371138581,3.899093296,-0.000291729,0,0,0,0,,1.149516884,,54.27149422
5928,26682.307,12-14-2015 16:57:27,55.56188918,7,1,-0.999693096,3.606938362,2.178176972,1.028937775,8.371138581,3.900094955,-0.000356531,0,0,0,0,,1.149239197,,54.25826354
5929,26683.30721,12-14-2015 16:57:28,56.56209423,7,1,-0.999872863,3.606614351,2.178176972,1.02921985,8.371138581,3.901112336,-0.000324106,0,0,0,0,,1.148957122,,54.24482375
5930,26684.3228,12-14-2015 16:57:29,57.57769025,7,1,0.499644846,3.72183919,2.178250684,1.029347873,8.37141288,3.901574186,0.022785712,0,0,0,0,,1.148902811,,54.24223606
5931,26685.3228,12-14-2015 16:57:30,58.57769074,7,1,0.499644846,3.723621845,2.178389469,1.029347873,8.371929553,3.901574186,0.023207044,0,0,0,0,,1.149041595,,54.2488486
5932,26686.32286,12-14-2015 16:57:31,59.57774469,7,1,0.499644846,3.724756241,2.178528258,1.029347873,8.372446431,3.901574186,0.023498774,0,0,0,0,,1.149180385,,54.25546137
5933,26687.33853,12-14-2015 16:57:32,60.59341668,7,1,0.499644846,3.72572875,2.178669215,1.029347873,8.372971532,3.901574186,0.023758078,0,0,0,0,,1.149321342,,54.26217741
5934,26688.3541,12-14-2015 16:57:33,61.60899066,7,1,0.499644846,3.726538897,2.178810165,1.029347873,8.373496724,3.901574186,0.023952533,0,0,0,0,,1.149462292,,54.26889313
5935,26689.36946,12-14-2015 16:57:34,62.62434651,7,1,0.499644846,3.727187157,2.178948936,1.029347873,8.3740139,3.901574186,0.000939941,0,0,0,0,,1.149601063,,54.27550502
5936,26690.36964,12-14-2015 16:57:35,63.6245302,7,1,0.499644846,3.727835417,2.179089881,1.029347873,8.374539281,3.901574186,0.000810289,0,0,0,0,,1.149742008,,54.28222051
5937,26691.38529,12-14-2015 16:57:36,64.64017814,7,1,0.499644846,3.728483677,2.179230826,1.029347873,8.375064747,3.901574186,0.000713062,0,0,0,0,,1.149882952,,54.28893596
5938,26692.40096,12-14-2015 16:57:37,65.65584324,7,1,-0.000434161,3.690399408,2.179285038,1.029347909,8.375266842,3.901574317,-0.007033444,0,0,0,0,,1.149937129,,54.29151726
5939,26693.40097,12-14-2015 16:57:38,66.6558604,7,1,-0.000254341,3.690399408,2.179285038,1.02934796,8.375266844,3.901574505,-0.007260323,0,0,0,0,,1.149937079,,54.29151486
5940,26694.41652,12-14-2015 16:57:39,67.67140568,7,1,-0.000254341,3.690237522,2.179285038,1.029348013,8.375266844,3.901574704,-0.007422352,0,0,0,0,,1.149937025,,54.29151229
5941,26695.43214,12-14-2015 16:57:40,68.68702462,7,1,-7.45215E-05,3.690561533,2.179285038,1.029348066,8.375266844,3.901574899,-0.007487202,0,0,0,0,,1.149936972,,54.29150977
5942,26696.44773,12-14-2015 16:57:41,69.70262112,7,1,-0.000254341,3.690723658,2.179285038,1.029348121,8.375266844,3.901575102,-0.007584429,0,0,0,0,,1.149936917,,54.29150715
5943,26697.46359,12-14-2015 16:57:42,70.71847405,7,1,-7.45215E-05,3.690723658,2.179285039,1.029348169,8.375266847,3.901575279,3.24249E-05,0,0,0,0,,1.14993687,,54.2915049
5944,26698.47903,12-14-2015 16:57:43,71.73391538,7,1,-0.000254341,3.690723658,2.179285039,1.029348219,8.375266847,3.901575462,3.24249E-05,0,0,0,0,,1.14993682,,54.29150254
5945,26699.49458,12-14-2015 16:57:44,72.74946856,7,1,-7.45215E-05,3.690885782,2.179285039,1.029348268,8.375266847,3.901575644,9.72748E-05,0,0,0,0,,1.149936771,,54.29150018
5946,26700.49462,12-14-2015 16:57:45,73.74950183,7,1,-7.45215E-05,3.691047668,2.17928504,1.029348305,8.37526685,3.90157578,9.72271E-05,0,0,0,0,,1.149936735,,54.29149847
5947,26701.51019,12-14-2015 16:57:46,74.76507211,7,1,-7.45215E-05,3.691209793,2.17928504,1.029348347,8.37526685,3.901575936,0.000129652,0,0,0,0,,1.149936693,,54.29149646
5948,26702.51023,12-14-2015 16:57:47,75.76511824,7,1,-7.45215E-05,3.691209793,2.17928504,1.029348388,8.375266852,3.901576086,9.72271E-05,0,0,0,0,,1.149936652,,54.29149455
5949,26703.52589,12-14-2015 16:57:48,76.78077999,7,1,-0.000254341,3.691371918,2.179285041,1.029348433,8.375266854,3.901576253,9.72271E-05,0,0,0,0,,1.149936607,,54.29149241
5950,26704.54143,12-14-2015 16:57:49,77.79631798,7,1,-7.45215E-05,3.691534042,2.179285041,1.029348488,8.375266856,3.901576456,0.000129652,0,0,0,0,,1.149936553,,54.29148983
5951,26705.54145,12-14-2015 16:57:50,78.79633767,7,1,-7.45215E-05,3.691695929,2.179285042,1.029348533,8.37526686,3.901576622,0.000129652,0,0,0,0,,1.149936509,,54.29148773
5952,26706.55705,12-14-2015 16:57:51,79.81194006,7,1,-7.45215E-05,3.691695929,2.179285042,1.029348576,8.37526686,3.901576781,9.72271E-05,0,0,0,0,,1.149936466,,54.29148569
5953,26707.55707,12-14-2015 16:57:52,80.81195635,7,1,-0.000254341,3.691534042,2.179285043,1.029348616,8.375266861,3.901576927,3.24249E-05,0,0,0,0,,1.149936427,,54.29148381
5954,26708.57242,12-14-2015 16:57:53,81.82730984,7,1,-0.499973714,3.652963638,2.179285043,1.029457117,8.375266861,3.901973372,-0.007681656,0,0,0,0,,1.149827926,,54.28631414
5955,26709.57244,12-14-2015 16:57:54,82.82733128,7,1,-0.499793887,3.652801514,2.179285043,1.029595982,8.375266861,3.902480622,-0.007714081,0,0,0,0,,1.149689061,,54.27969778
5956,26710.57245,12-14-2015 16:57:55,83.82733564,7,1,-0.499973714,3.652153254,2.179285043,1.029734853,8.375266861,3.90298783,-0.007876158,0,0,0,0,,1.149550189,,54.27308109
5957,26711.57268,12-14-2015 16:57:56,84.82757194,7,1,-0.499973714,3.651829004,2.179285043,1.029875904,8.375266861,3.903502946,-0.007973385,0,0,0,0,,1.149409138,,54.26636058
5958,26712.58835,12-14-2015 16:57:57,85.84323773,7,1,-0.500153542,3.651504993,2.179285043,1.030016962,8.375266861,3.904018042,-0.000453758,0,0,0,0,,1.14926808,,54.25963972
5959,26713.5884,12-14-2015 16:57:58,86.84328458,7,1,-0.499973714,3.651342869,2.179285043,1.030155845,8.375266861,3.904525154,-0.000324154,0,0,0,0,,1.149129197,,54.25302248
