Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,충전용량-방전용량,,soc
11743,22842.78013,02-28-2016 00:35:51,694.7566377,7,1,-0.222129181,3.649779558,1.826180679,0.894851952,7.139135837,3.379266443,3.24249E-05,0,0,0,0,,0.931328728,,52.5948734
11744,22843.79554,02-28-2016 00:35:52,695.772045,7,1,-0.222129181,3.649779558,1.826180679,0.894914613,7.139135837,3.379495144,3.24249E-05,0,0,0,0,,0.931266066,,52.59155219
11745,22844.79556,02-28-2016 00:35:53,696.7720645,7,1,-0.222309127,3.649779558,1.826180679,0.894976319,7.139135837,3.37972036,0,0,0,0,0,,0.93120436,,52.58828161
11746,22845.81124,02-28-2016 00:35:54,697.7877433,7,1,-0.222129181,3.649941444,1.826180679,0.895038991,7.139135837,3.379949101,3.23772E-05,0,0,0,0,,0.931141689,,52.58495986
11747,22846.81127,02-28-2016 00:35:55,698.7877699,7,1,-0.222129181,3.649941444,1.826180679,0.895100691,7.139135837,3.380174301,6.48022E-05,0,0,0,0,,0.931079988,,52.58168957
11748,22847.82694,02-28-2016 00:35:56,699.8034416,7,1,-0.221949235,3.649941444,1.826180679,0.895163364,7.139135837,3.380403051,6.48022E-05,0,0,0,0,,0.931017315,,52.57836774
11749,22848.84243,02-28-2016 00:35:57,700.8189277,7,1,-0.222129181,3.649779558,1.826180679,0.89522603,7.139135837,3.380631774,-3.23772E-05,0,0,0,0,,0.930954649,,52.57504631
11750,22849.85804,02-28-2016 00:35:58,701.8345411,7,1,-0.221949235,3.649941444,1.826180679,0.895288694,7.139135837,3.380860492,0,0,0,0,0,,0.930891986,,52.57172498
11751,22850.8736,02-28-2016 00:35:59,702.8501006,7,1,-0.222129181,3.649941444,1.826180679,0.895351372,7.139135837,3.381089261,0,0,0,0,0,,0.930829307,,52.56840287
11752,22851.88921,02-28-2016 00:36:00,703.8657103,7,1,-0.222309127,3.649941444,1.826180679,0.895414055,7.139135837,3.38131805,-3.24249E-05,0,0,0,0,,0.930766625,,52.56508052
11753,22852.88922,02-28-2016 00:36:01,704.865721,7,1,-0.222129181,3.649941444,1.826180679,0.895474811,7.139135837,3.381539809,0,0,0,0,0,,0.930705868,,52.56186028
11754,22853.90481,02-28-2016 00:36:02,705.8813168,7,1,-0.834309995,3.589194536,1.826180679,0.895683239,7.139135837,3.38228895,-0.012149381,0,0,0,0,,0.93049744,,52.55081306
11755,22854.92033,02-28-2016 00:36:03,706.8968337,7,1,-0.834309995,3.588222742,1.826180679,0.895918593,7.139135837,3.383133556,-0.012311364,0,0,0,0,,0.930262086,,52.53833869
11756,22855.92034,02-28-2016 00:36:04,707.8968389,7,1,-0.834309995,3.587412834,1.826180679,0.896150346,7.139135837,3.383965017,-0.012505722,0,0,0,0,,0.930030333,,52.5260552
11757,22856.93603,02-28-2016 00:36:05,708.9125278,7,1,-0.834309995,3.586602688,1.826180679,0.896385729,7.139135837,3.384809288,-0.012700176,0,0,0,0,,0.929794951,,52.51357933
11758,22857.93604,02-28-2016 00:36:06,709.9125413,7,1,-0.834309995,3.58579278,1.826180679,0.896617474,7.139135837,3.385640368,-0.000712776,0,0,0,0,,0.929563205,,52.50129622
11759,22858.95162,02-28-2016 00:36:07,710.9281224,7,1,-0.834309995,3.585144758,1.826180679,0.896852836,7.139135837,3.386484255,-0.000647974,0,0,0,0,,0.929327843,,52.48882145
11760,22859.96722,02-28-2016 00:36:08,711.9437182,7,1,-0.834489942,3.584496975,1.826180679,0.897088207,7.139135837,3.387328022,-0.000583172,0,0,0,0,,0.929092472,,52.47634621
11761,22860.98284,02-28-2016 00:36:09,712.9593463,7,1,-0.834489942,3.583848953,1.826180679,0.897323584,7.139135837,3.388171674,-0.000550747,0,0,0,0,,0.928857095,,52.46387061
11762,22861.99845,02-28-2016 00:36:10,713.9749492,7,1,-0.834130049,3.583524942,1.826180679,0.897558951,7.139135837,3.389015168,-0.00051837,0,0,0,0,,0.928621729,,52.45139559
11763,22862.99845,02-28-2016 00:36:11,714.9749564,7,1,-0.834309995,3.582876921,1.826180679,0.897790704,7.139135837,3.389845584,-0.00051837,0,0,0,0,,0.928389975,,52.43911206
11764,22863.99846,02-28-2016 00:36:12,715.97496,7,1,-0.834130049,3.58255291,1.826180679,0.898022463,7.139135837,3.390675904,-0.000453615,0,0,0,0,,0.928158217,,52.42682828
11765,22865.01402,02-28-2016 00:36:13,716.9905248,7,1,-0.834309995,3.581905127,1.826180679,0.898257826,7.139135837,3.391519022,-0.000485945,0,0,0,0,,0.927922853,,52.41435342
11766,22866.02972,02-28-2016 00:36:14,718.0062223,7,1,-0.834309995,3.581418991,1.826180679,0.898493222,7.139135837,3.392362141,-0.000453568,0,0,0,0,,0.927687457,,52.40187683
11767,22867.04526,02-28-2016 00:36:15,719.0217648,7,1,-0.834489942,3.581257105,1.826180679,0.898728579,7.139135837,3.393205011,-0.000323963,0,0,0,0,,0.9274521,,52.38940232
11768,22868.06086,02-28-2016 00:36:16,720.0373635,7,1,-0.222309127,3.632122517,1.826180679,0.898962612,7.139135837,3.394043113,0.009913921,0,0,0,0,,0.927218067,,52.37699797
11769,22869.07666,02-28-2016 00:36:17,721.0531589,7,1,-0.222129181,3.641193867,1.826180679,0.8990253,7.139135837,3.394271295,0.011825371,0,0,0,0,,0.927155379,,52.37367536
11770,22870.09211,02-28-2016 00:36:18,722.0686133,7,1,-0.222129181,3.641841888,1.826180679,0.89908795,7.139135837,3.394499448,0.012052154,0,0,0,0,,0.927092729,,52.37035474
11771,22871.10769,02-28-2016 00:36:19,723.0841925,7,1,-0.222129181,3.64248991,1.826180679,0.89915062,7.139135837,3.394727709,0.012278986,0,0,0,0,,0.927030059,,52.36703307
11772,22872.12335,02-28-2016 00:36:20,724.0998525,7,1,-0.222309127,3.642813921,1.826180679,0.89921329,7.139135837,3.394955996,0.01240859,0,0,0,0,,0.92696739,,52.36371144
11773,22873.13894,02-28-2016 00:36:21,725.1154432,7,1,-0.222309127,3.643137932,1.826180679,0.899275967,7.139135837,3.395184333,0.00042119,0,0,0,0,,0.926904713,,52.3603894
11774,22874.139,02-28-2016 00:36:22,726.1154993,7,1,-0.222129181,3.643461943,1.826180679,0.899337678,7.139135837,3.39540917,0.000291586,0,0,0,0,,0.926843001,,52.35711853
11775,22875.15451,02-28-2016 00:36:23,727.1310081,7,1,-0.222129181,3.643785715,1.826180679,0.899400348,7.139135837,3.395637512,0.000291586,0,0,0,0,,0.926780332,,52.35379688
11776,22876.15451,02-28-2016 00:36:24,728.1310109,7,1,-0.222129181,3.643785715,1.826180679,0.899462058,7.139135837,3.395862373,0.000194359,0,0,0,0,,0.926718621,,52.35052609
11777,22877.17012,02-28-2016 00:36:26,729.1466251,7,1,-0.222309127,3.644109726,1.826180679,0.89952473,7.139135837,3.396090754,0.000194359,0,0,0,0,,0.926655949,,52.3472043
11778,22878.18576,02-28-2016 00:36:27,730.1622596,7,1,-0.222129181,3.644433737,1.826180679,0.899587408,7.139135837,3.396319167,0.000226784,0,0,0,0,,0.926593272,,52.34388224
11779,22879.20133,02-28-2016 00:36:28,731.1778353,7,1,-0.221949235,3.644757748,1.826180679,0.899650082,7.139135837,3.396547581,0.000226784,0,0,0,0,,0.926530598,,52.34056035
11780,22880.21699,02-28-2016 00:36:29,732.1934945,7,1,-0.222129181,3.644595861,1.826180679,0.899712757,7.139135837,3.396776011,0.000162029,0,0,0,0,,0.926467922,,52.33723837
11781,22881.21706,02-28-2016 00:36:30,733.1935636,7,1,-0.222129181,3.644757748,1.826180679,0.899774482,7.139135837,3.397000981,0.000161982,0,0,0,0,,0.926406197,,52.33396682
11782,22882.23254,02-28-2016 00:36:31,734.2090415,7,1,-0.221949235,3.645081758,1.826180679,0.899837149,7.139135837,3.397229399,0.000129604,0,0,0,0,,0.92634353,,52.33064532
11783,22883.24818,02-28-2016 00:36:32,735.2246813,7,1,-1.11124897,3.559874058,1.826180679,0.899944203,7.139135837,3.397615128,-0.01694436,0,0,0,0,,0.926236476,,52.32497118
11784,22884.26378,02-28-2016 00:36:33,736.2402838,7,1,-1.11124897,3.556148291,1.826180679,0.900257702,7.139135837,3.398730352,-0.017721891,0,0,0,0,,0.925922978,,52.30835495
11785,22885.27955,02-28-2016 00:36:34,737.2560557,7,1,-1.11124897,3.554528475,1.826180679,0.900571247,7.139135837,3.399845121,-0.018045854,0,0,0,0,,0.925609432,,52.29173626
11786,22886.29523,02-28-2016 00:36:35,738.2717366,7,1,-1.111428857,3.553394556,1.826180679,0.900884764,7.139135837,3.40095939,-0.018305063,0,0,0,0,,0.925295916,,52.27511907
11787,22887.31076,02-28-2016 00:36:36,739.2872622,7,1,-1.11124897,3.552422523,1.826180679,0.901198231,7.139135837,3.402073164,-0.003207445,0,0,0,0,,0.924982448,,52.25850449
11788,22888.32624,02-28-2016 00:36:37,740.3027459,7,1,-1.111428857,3.551612616,1.826180679,0.901511698,7.139135837,3.403186635,-0.000971937,0,0,0,0,,0.924668981,,52.24188996
11789,22889.34188,02-28-2016 00:36:38,741.3183784,7,1,-1.111068964,3.550964594,1.826180679,0.901825209,7.139135837,3.404299989,-0.000777578,0,0,0,0,,0.92435547,,52.22527307
11790,22890.3419,02-28-2016 00:36:39,742.3184036,7,1,-1.111068964,3.550154686,1.826180679,0.902133897,7.139135837,3.405395971,-0.000712776,0,0,0,0,,0.924046782,,52.20891182
11791,22891.35742,02-28-2016 00:36:40,743.3339226,7,1,-1.11124897,3.549506664,1.826180679,0.902447347,7.139135837,3.406508638,-0.000647974,0,0,0,0,,0.923733332,,52.19229818
11792,22892.37312,02-28-2016 00:36:41,744.349623,7,1,-1.11124897,3.548696756,1.826180679,0.902760875,7.139135837,3.407621348,-0.000615549,0,0,0,0,,0.923419805,,52.17568043
11793,22893.38865,02-28-2016 00:36:42,745.3651533,7,1,-1.11124897,3.548048735,1.826180679,0.903074351,7.139135837,3.408733667,-0.000583172,0,0,0,0,,0.923106328,,52.15906538
11794,22894.40428,02-28-2016 00:36:43,746.380785,7,1,-1.11124897,3.547562838,1.826180679,0.903387851,7.139135837,3.409845873,-0.00051837,0,0,0,0,,0.922792828,,52.14244911
11795,22895.41988,02-28-2016 00:36:44,747.3963869,7,1,-1.11124897,3.54675293,1.826180679,0.903701356,7.139135837,3.4109579,-0.000550747,0,0,0,0,,0.922479324,,52.12583256
11796,22896.43568,02-28-2016 00:36:45,748.4121822,7,1,-1.11124897,3.546104908,1.826180679,0.904014907,7.139135837,3.412069907,-0.00051837,0,0,0,0,,0.922165772,,52.10921354
11797,22897.45111,02-28-2016 00:36:46,749.427612,7,1,-1.11124897,3.545619011,1.826180679,0.904328345,7.139135837,3.413181334,-0.000485945,0,0,0,0,,0.921852334,,52.09260051
11798,22898.46672,02-28-2016 00:36:47,750.4432203,7,1,-1.11124897,3.545132875,1.826180679,0.904641843,7.139135837,3.414292798,-0.000485992,0,0,0,0,,0.921538836,,52.07598433
11799,22899.48234,02-28-2016 00:36:48,751.4588414,7,1,-1.111068964,3.544484854,1.826180679,0.904955348,7.139135837,3.415404113,-0.000485992,0,0,0,0,,0.921225331,,52.0593678
11800,22900.49796,02-28-2016 00:36:49,752.4744583,7,1,-1.111068964,3.544161081,1.826180679,0.905268857,7.139135837,3.416515302,-0.000388765,0,0,0,0,,0.920911822,,52.04275102
11801,22901.49799,02-28-2016 00:36:50,753.4744974,7,1,-1.11124897,3.543674946,1.826180679,0.905577549,7.139135837,3.41760925,-0.00042119,0,0,0,0,,0.92060313,,52.02638956
11802,22902.51353,02-28-2016 00:36:51,754.4900294,7,1,-1.111428857,3.543027163,1.826180679,0.90589103,7.139135837,3.418720031,-0.000388765,0,0,0,0,,0.920289649,,52.00977426
11803,22903.52918,02-28-2016 00:36:52,755.5056833,7,1,-1.111428857,3.542703152,1.826180679,0.906204548,7.139135837,3.419830805,-0.00035634,0,0,0,0,,0.919976131,,51.99315702
11804,22904.54475,02-28-2016 00:36:53,756.521255,7,1,-1.111428857,3.542217016,1.826180679,0.906518032,7.139135837,3.420941317,-0.00042119,0,0,0,0,,0.919662647,,51.97654154
11805,22905.56036,02-28-2016 00:36:54,757.5368627,7,1,-1.11124897,3.541893005,1.826180679,0.90683153,7.139135837,3.422051743,-0.000356388,0,0,0,0,,0.919349149,,51.95992537
11806,22906.56038,02-28-2016 00:36:55,758.5368784,7,1,-1.11124897,3.541407108,1.826180679,0.907140212,7.139135837,3.423144983,-0.000356388,0,0,0,0,,0.919040468,,51.94356447
11807,22907.57599,02-28-2016 00:36:56,759.5524917,7,1,-1.11124897,3.540921211,1.826180679,0.90745371,7.139135837,3.424255147,-0.000388765,0,0,0,0,,0.91872697,,51.92694829
11808,22908.59158,02-28-2016 00:36:57,760.5680853,7,1,0.11077337,3.661928892,1.826197021,0.907600575,7.13919562,3.424775302,0.023942376,0,0,0,0,,0.918596445,,51.92003017
11809,22909.60717,02-28-2016 00:36:58,761.5836736,7,1,0.11077337,3.66419673,1.826228271,0.907600575,7.139310096,3.424775302,0.024493122,0,0,0,0,,0.918627695,,51.9216865
11810,22910.62285,02-28-2016 00:36:59,762.599348,7,1,0.11077337,3.665816784,1.826259521,0.907600575,7.139424628,3.424775302,0.024881935,0,0,0,0,,0.918658945,,51.92334282
11811,22911.6384,02-28-2016 00:37:00,763.6148997,7,1,0.11077337,3.666950703,1.826290768,0.907600575,7.139539191,3.424775302,0.025173521,0,0,0,0,,0.918690192,,51.92499899
11812,22912.63858,02-28-2016 00:37:01,764.615086,7,1,0.110953316,3.668084621,1.826321546,0.907600575,7.139652071,3.424775302,0.001555109,0,0,0,0,,0.918720971,,51.92663033
11813,22913.65403,02-28-2016 00:37:02,765.6305345,7,1,0.11077337,3.669056416,1.826352797,0.907600575,7.139766715,3.424775302,0.001004314,0,0,0,0,,0.918752222,,51.9282867
11814,22914.65407,02-28-2016 00:37:03,766.6305765,7,1,0.11077337,3.669704437,1.826383563,0.907600575,7.139879604,3.424775302,0.000874758,0,0,0,0,,0.918782987,,51.92991737
11815,22915.66962,02-28-2016 00:37:04,767.6461206,7,1,0.110593416,3.670514345,1.826414806,0.907600575,7.139994273,3.424775302,0.000745153,0,0,0,0,,0.918814231,,51.93157336
11816,22916.68522,02-28-2016 00:37:05,768.6617188,7,1,0.11077337,3.671324492,1.826446054,0.907600575,7.140108979,3.424775302,0.000712776,0,0,0,0,,0.918845478,,51.93322954
11817,22917.68538,02-28-2016 00:37:06,769.6618826,7,1,0.11077337,3.671972275,1.826476839,0.907600575,7.14022201,3.424775302,0.000647926,0,0,0,0,,0.918876263,,51.93486121
11818,22918.70083,02-28-2016 00:37:07,770.677328,7,1,-0.167245254,3.644919872,1.826488852,0.907629021,7.140266123,3.424878999,-0.004924536,0,0,0,0,,0.918859831,,51.93399025
11819,22919.71646,02-28-2016 00:37:08,771.6929655,7,1,-0.167245254,3.645081758,1.826488852,0.907676232,7.140266123,3.425051079,-0.00505414,0,0,0,0,,0.91881262,,51.93148795
11820,22920.73205,02-28-2016 00:37:09,772.7085571,7,1,-0.1674252,3.644919872,1.826488852,0.907723443,7.140266123,3.425223162,-0.005248499,0,0,0,0,,0.918765409,,51.92898567
11821,22921.7477,02-28-2016 00:37:10,773.7242017,7,1,-0.1674252,3.645243645,1.826488852,0.907770645,7.140266123,3.425395228,-0.005313349,0,0,0,0,,0.918718206,,51.92648379
11822,22922.76328,02-28-2016 00:37:11,774.7397821,7,1,-0.167245254,3.645567656,1.826488852,0.907817853,7.140266123,3.425567321,0.000129557,0,0,0,0,,0.918670998,,51.92398166
11823,22923.77897,02-28-2016 00:37:12,775.755469,7,1,-0.1674252,3.64572978,1.826488852,0.907865066,7.140266123,3.425739441,0.000161982,0,0,0,0,,0.918623786,,51.92147927
11824,22924.79459,02-28-2016 00:37:13,776.7710959,7,1,-0.167245254,3.646053791,1.826488852,0.907912264,7.140266123,3.42591152,0.000226784,0,0,0,0,,0.918576587,,51.91897764
11825,22925.81014,02-28-2016 00:37:14,777.7866429,7,1,-0.167245254,3.646053791,1.826488852,0.907959466,7.140266123,3.42608362,0.000129604,0,0,0,0,,0.918529385,,51.91647582
11826,22926.82568,02-28-2016 00:37:15,778.802183,7,1,-0.167245254,3.646377802,1.826488852,0.90800595,7.140266123,3.426253111,0.000162029,0,0,0,0,,0.918482901,,51.91401205
11827,22927.82569,02-28-2016 00:37:16,779.8021945,7,1,-0.1674252,3.646701574,1.826488852,0.908053153,7.140266123,3.426425234,0.000194359,0,0,0,0,,0.918435699,,51.91151018
11828,22928.84156,02-28-2016 00:37:17,780.818059,7,1,-0.1674252,3.646863699,1.826488852,0.908100371,7.140266123,3.42659742,0.000194407,0,0,0,0,,0.918388481,,51.90900753
11829,22929.8569,02-28-2016 00:37:18,781.8334018,7,1,-0.1674252,3.647025585,1.826488852,0.908147559,7.140266123,3.426769508,0.000161982,0,0,0,0,,0.918341293,,51.90650642
11830,22930.87254,02-28-2016 00:37:19,782.8490476,7,1,-0.1674252,3.647025585,1.826488852,0.908194781,7.140266123,3.426941727,0.000161982,0,0,0,0,,0.918294071,,51.90400355
11831,22931.88814,02-28-2016 00:37:20,783.8646408,7,1,-0.167605147,3.647349596,1.826488852,0.908241986,7.140266123,3.427113895,0.000161982,0,0,0,0,,0.918246865,,51.90150153
11832,22932.90376,02-28-2016 00:37:21,784.8802654,7,1,-0.1674252,3.647349596,1.826488852,0.908289195,7.140266123,3.427286082,0.000129604,0,0,0,0,,0.918199657,,51.89899935
11833,22933.91924,02-28-2016 00:37:22,785.8957409,7,1,-0.1674252,3.647511721,1.826488852,0.908334226,7.140266123,3.427450333,0.000129604,0,0,0,0,,0.918154625,,51.89661257
11834,22934.91946,02-28-2016 00:37:23,786.8959658,7,1,-0.167605147,3.647835493,1.826488852,0.908382884,7.140266123,3.427627819,0.000161982,0,0,0,0,,0.918105968,,51.89403361
11835,22935.93497,02-28-2016 00:37:24,787.9114717,7,1,-0.167245254,3.647835493,1.826488852,0.908430098,7.140266123,3.427800044,0.000129557,0,0,0,0,,0.918058754,,51.89153116
11836,22936.95058,02-28-2016 00:37:25,788.9270816,7,1,-0.1674252,3.647997618,1.826488852,0.908477306,7.140266123,3.427972256,0.000129604,0,0,0,0,,0.918011546,,51.88902902
11837,22937.96625,02-28-2016 00:37:26,789.9427513,7,1,-0.1674252,3.648159504,1.826488852,0.908524512,7.140266123,3.428144469,0.000129557,0,0,0,0,,0.91796434,,51.88652698
11838,22938.98182,02-28-2016 00:37:27,790.9583274,7,1,-0.167245254,3.648321629,1.826488852,0.908571712,7.140266123,3.428316669,9.72271E-05,0,0,0,0,,0.917917139,,51.88402523
11839,22939.99758,02-28-2016 00:37:28,791.9740836,7,1,-0.1674252,3.648321629,1.826488852,0.908618926,7.140266123,3.428488923,0.000129604,0,0,0,0,,0.917869925,,51.88152277
11840,22941.01289,02-28-2016 00:37:29,792.9893924,7,1,-0.167065307,3.648645639,1.826488852,0.908659591,7.140266123,3.428637287,0.000129604,0,0,0,0,,0.917829261,,51.87936745
11841,22942.01293,02-28-2016 00:37:30,793.9894314,7,1,-0.1674252,3.648645639,1.826488852,0.908712584,7.140266123,3.428830639,9.72271E-05,0,0,0,0,,0.917776268,,51.87655868
11842,22943.01294,02-28-2016 00:37:31,794.9894405,7,1,-0.167245254,3.648645639,1.826488852,0.90875908,7.140266123,3.429000287,6.48022E-05,0,0,0,0,,0.917729772,,51.87409425
11843,22944.02854,02-28-2016 00:37:32,796.0050435,7,1,-0.167245254,3.648807526,1.826488852,0.908806276,7.140266123,3.429172492,9.71794E-05,0,0,0,0,,0.917682576,,51.87159275
11844,22945.04421,02-28-2016 00:37:33,797.0207096,7,1,-0.1674252,3.648807526,1.826488852,0.908853478,7.140266123,3.429344721,9.71794E-05,0,0,0,0,,0.917635374,,51.86909094
11845,22946.05977,02-28-2016 00:37:34,798.0362767,7,1,-0.1674252,3.64896965,1.826488852,0.90890068,7.140266123,3.429516959,6.48022E-05,0,0,0,0,,0.917588171,,51.86658908
11846,22947.05978,02-28-2016 00:37:35,799.0362832,7,1,-0.167245254,3.649131536,1.826488852,0.908947167,7.140266123,3.429686589,9.71794E-05,0,0,0,0,,0.917541685,,51.86412517
11847,22948.07536,02-28-2016 00:37:36,800.051866,7,1,-0.167245254,3.649131536,1.826488852,0.908994377,7.140266123,3.429858866,6.48022E-05,0,0,0,0,,0.917494475,,51.86162293
11848,22949.09099,02-28-2016 00:37:37,801.0674917,7,1,-0.1674252,3.649293423,1.826488852,0.909041586,7.140266123,3.430031148,9.71794E-05,0,0,0,0,,0.917447266,,51.85912072
11849,22950.09113,02-28-2016 00:37:38,802.0676315,7,1,-0.1674252,3.649455547,1.826488852,0.909088083,7.140266123,3.430200839,9.71794E-05,0,0,0,0,,0.917400768,,51.85665626
11850,22951.10662,02-28-2016 00:37:39,803.0831197,7,1,-0.167245254,3.649779558,1.826488852,0.909135288,7.140266123,3.430373116,0.000129604,0,0,0,0,,0.917353563,,51.85415427
11851,22952.12218,02-28-2016 00:37:40,804.0986805,7,1,-0.1674252,3.649617434,1.826488852,0.909182496,7.140266123,3.430545411,6.48022E-05,0,0,0,0,,0.917306355,,51.85165213
11852,22953.12222,02-28-2016 00:37:41,805.0987212,7,1,-0.167245254,3.649779558,1.826488852,0.909228988,7.140266123,3.430715093,9.72271E-05,0,0,0,0,,0.917259864,,51.84918797
11853,22954.1378,02-28-2016 00:37:42,806.1142994,7,1,-0.1674252,3.649779558,1.826488852,0.909276194,7.140266123,3.430887388,3.24249E-05,0,0,0,0,,0.917212658,,51.84668592
11854,22955.13784,02-28-2016 00:37:43,807.1143459,7,1,-0.167245254,3.649941444,1.826488852,0.909322668,7.140266123,3.431057016,6.48022E-05,0,0,0,0,,0.917166184,,51.84422266
11855,22956.13786,02-28-2016 00:37:44,808.1143598,7,1,-0.1674252,3.649941444,1.826488852,0.909369153,7.140266123,3.431226684,3.23772E-05,0,0,0,0,,0.917119699,,51.84175886
11856,22957.15339,02-28-2016 00:37:45,809.1298932,7,1,-0.167245254,3.649941444,1.826488852,0.909416365,7.140266123,3.43139901,3.23772E-05,0,0,0,0,,0.917072487,,51.83925649
11857,22958.16899,02-28-2016 00:37:47,810.1454964,7,1,-0.1674252,3.650265455,1.826488852,0.909463575,7.140266123,3.431571331,9.71794E-05,0,0,0,0,,0.917025277,,51.83675426
11858,22959.1846,02-28-2016 00:37:48,811.1611062,7,1,-0.167245254,3.650265455,1.826488852,0.909510784,7.140266123,3.431743657,3.23772E-05,0,0,0,0,,0.916978067,,51.83425202
11859,22960.18477,02-28-2016 00:37:49,812.1612714,7,1,-0.1674252,3.650265455,1.826488852,0.909557273,7.140266123,3.431913354,6.48022E-05,0,0,0,0,,0.916931579,,51.83178801
11860,22961.2002,02-28-2016 00:37:50,813.1766977,7,1,-0.167245254,3.65042758,1.826488852,0.909604477,7.140266123,3.432085664,9.72271E-05,0,0,0,0,,0.916884375,,51.82928607
11861,22962.21583,02-28-2016 00:37:51,814.192332,7,1,-0.1674252,3.650265455,1.826488852,0.909651688,7.140266123,3.432258003,0,0,0,0,0,,0.916837164,,51.82678378
11862,22963.23142,02-28-2016 00:37:52,815.2079187,7,1,-0.1674252,3.650265455,1.826488852,0.909698907,7.140266123,3.432430376,0,0,0,0,0,,0.916789944,,51.82428104
11863,22964.23143,02-28-2016 00:37:53,816.207932,7,1,-0.1674252,3.650589466,1.826488852,0.909745389,7.140266123,3.432600058,6.48022E-05,0,0,0,0,,0.916743463,,51.8218174
11864,22965.2316,02-28-2016 00:37:54,817.2081023,7,1,-0.1674252,3.650589466,1.826488852,0.909791878,7.140266123,3.432769773,0,0,0,0,0,,0.916696974,,51.81935336
