Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
4873,15920.02995,11-12-2015 21:53:18,907.8367631,7,1,-0.167263433,3.67174387,2.069346798,0.952525306,7.951706202,3.645384802,0,43.62621782,1.116821492,0
4874,15921.03285,11-12-2015 21:53:19,908.8396663,7,1,-0.167082831,3.67174387,2.069346798,0.952571911,7.951706202,3.645555919,0,43.62439904,1.116774887,0
4875,15922.03582,11-12-2015 21:53:20,909.8426342,7,1,-0.167263433,3.67174387,2.069346798,0.952618539,7.951706202,3.645727119,3.24E-05,43.62257938,1.116728259,0
4876,15923.03871,11-12-2015 21:53:21,910.8455234,7,1,-0.167263433,3.67174387,2.069346798,0.952665158,7.951706202,3.645898289,3.24E-05,43.62076004,1.11668164,0
4877,15924.04942,11-12-2015 21:53:22,911.8562327,7,1,-0.167263433,3.67174387,2.069346798,0.952712142,7.951706202,3.6460708,3.24E-05,43.61892647,1.116634656,0
4878,15925.05234,11-12-2015 21:53:23,912.859151,7,1,-0.167444035,3.671581984,2.069346798,0.952758761,7.951706202,3.646241971,-3.24E-05,43.61710712,1.116588037,0
4879,15926.05532,11-12-2015 21:53:24,913.8621308,7,1,-0.167624652,3.671581984,2.069346798,0.952805376,7.951706202,3.646413127,0,43.61528795,1.116541422,0
4880,15927.05825,11-12-2015 21:53:25,914.865061,7,1,-0.167444035,3.671581984,2.069346798,0.952852,7.951706202,3.646584314,-3.24E-05,43.61346842,1.116494798,0
4881,15928.06113,11-12-2015 21:53:26,915.8679461,7,1,-0.167082831,3.671905756,2.069346798,0.952898605,7.951706202,3.646755433,6.48E-05,43.61164964,1.116448193,0
4882,15928.20074,11-12-2015 21:53:27,916.007555,7,1,-0.167444035,3.67174387,2.069346798,0.952905096,7.951706202,3.646779263,0,43.61139635,1.116441702,0
4883,15928.2013,11-12-2015 21:53:27,2.67E-06,8,1,0,3.671581984,2.069346798,0.952905096,7.951706202,3.646779263,0,43.61139635,1.116441702,0
4884,15929.20477,11-12-2015 21:53:28,1.002927153,7,1,-0.111093946,3.675790787,2.0693468,0.952935033,7.951706209,3.646889311,-0.001715994,43.61022809,1.116411766,0
4885,15930.20769,11-12-2015 21:53:29,2.00585382,7,1,-0.110913336,3.675952673,2.0693468,0.952965957,7.951706209,3.64700298,-0.001683617,43.60902129,1.116380843,0
4886,15931.21065,11-12-2015 21:53:30,3.008806432,7,1,-0.110552117,3.676114559,2.0693468,0.952996878,7.951706209,3.647116644,-0.001651239,43.60781457,1.116349922,0
4887,15932.21352,11-12-2015 21:53:31,4.011682092,7,1,-0.111093946,3.675952673,2.0693468,0.953027801,7.951706209,3.647230316,0,43.60660778,1.116318999,0
4888,15933.21643,11-12-2015 21:53:32,5.01459319,7,1,-0.110913336,3.676114559,2.0693468,0.953058726,7.951706209,3.647343996,6.48E-05,43.60540093,1.116288074,0
4889,15934.2194,11-12-2015 21:53:33,6.017561897,7,1,-0.83425349,3.622692347,2.0693468,0.953282186,7.951706209,3.648153786,-0.010619688,43.59668027,1.116064614,0
4890,15935.22229,11-12-2015 21:53:34,7.020453642,7,1,-0.83425349,3.621721029,2.0693468,0.953514548,7.951706209,3.648995466,-0.010846329,43.58761224,1.115832252,0
4891,15936.2252,11-12-2015 21:53:35,8.023363823,7,1,-0.83425349,3.621073484,2.0693468,0.953746927,7.951706209,3.649837028,-0.010975838,43.57854353,1.115599873,0
4892,15937.22814,11-12-2015 21:53:36,9.026295939,7,1,-0.83425349,3.62042594,2.0693468,0.953979304,7.951706209,3.650678419,-0.000518036,43.56947487,1.115367495,0
4893,15938.23103,11-12-2015 21:53:37,10.02918828,7,1,-0.83425349,3.619940281,2.0693468,0.954211665,7.951706209,3.651519616,-0.000388527,43.56040687,1.115135135,0
4894,15939.23398,11-12-2015 21:53:38,11.03214044,7,1,-0.66664809,3.631757975,2.0693468,0.954398309,7.951706209,3.652197423,0.002072144,43.553123,1.114948491,0
4895,15940.23686,11-12-2015 21:53:39,12.03502293,7,1,-0.666828692,3.631434202,2.0693468,0.954584049,7.951706209,3.652871959,0.002169275,43.54587439,1.114762751,0
4896,15941.23982,11-12-2015 21:53:40,13.0379905,7,1,-0.66664809,3.631272316,2.0693468,0.954769809,7.951706209,3.653546514,0.00223403,43.53862502,1.114576991,0
4897,15942.24275,11-12-2015 21:53:41,14.04090707,7,1,-0.666467488,3.630948544,2.0693468,0.954955531,7.951706209,3.654220872,-0.000194263,43.53137713,1.114391269,0
4898,15943.24564,11-12-2015 21:53:42,15.04380084,7,1,-1.00005281,3.60715127,2.0693468,0.955141852,7.951706209,3.654897322,-0.004888964,43.52410585,1.114204948,0
4899,15944.24854,11-12-2015 21:53:43,16.04670187,7,1,-1.000233412,3.605694294,2.0693468,0.955420485,7.951706209,3.655902129,-0.005115604,43.51323205,1.113926315,0
4900,15945.25146,11-12-2015 21:53:44,17.04961966,7,1,-1.000233412,3.604884863,2.0693468,0.955699125,7.951706209,3.656906727,-0.005212736,43.50235798,1.113647675,0
4901,15946.25438,11-12-2015 21:53:45,18.05253828,7,1,-1.000233412,3.604399204,2.0693468,0.955977771,7.951706209,3.657911163,-0.005277491,43.49148368,1.113369029,0
4902,15947.2573,11-12-2015 21:53:46,19.05545912,7,1,-1.000233412,3.603751659,2.0693468,0.956256423,7.951706209,3.658915471,-0.000453281,43.48060913,1.113090377,0
4903,15948.26023,11-12-2015 21:53:47,20.05838887,7,1,-1.000233412,3.603427887,2.0693468,0.956535061,7.951706209,3.659919588,-0.00035615,43.46973516,1.112811739,0
4904,15949.26314,11-12-2015 21:53:48,21.06129646,7,1,-1.000233412,3.602942228,2.0693468,0.956813704,7.951706209,3.660923578,-0.000323772,43.45886098,1.112533096,0
4905,15950.26605,11-12-2015 21:53:49,22.06421489,7,1,-1.00005281,3.60245657,2.0693468,0.957092346,7.951706209,3.661927448,-0.000291395,43.44798682,1.112254454,0
4906,15951.26899,11-12-2015 21:53:50,23.06714703,7,1,-1.000233412,3.602132797,2.0693468,0.957370997,7.951706209,3.662931221,-0.000291395,43.43711231,1.111975803,0
4907,15952.27189,11-12-2015 21:53:51,24.07005496,7,1,-1.000233412,3.601647139,2.0693468,0.957649646,7.951706209,3.663934863,-0.000259018,43.4262379,1.111697154,0
4908,15953.27736,11-12-2015 21:53:52,25.07551967,7,1,-1.000233412,3.60116148,2.0693468,0.957928998,7.951706209,3.664940939,-0.000291395,43.41533604,1.111417802,0
4909,15954.28456,11-12-2015 21:53:53,26.08272337,7,1,-1.000233412,3.600837708,2.0693468,0.958208847,7.951706209,3.665948683,-0.000259018,43.4044148,1.111137953,0
4910,15955.28749,11-12-2015 21:53:54,27.08564662,7,1,-1.00005281,3.600513935,2.0693468,0.958487503,7.951706209,3.666952027,-0.000226641,43.39354009,1.110859297,0
4911,15956.29041,11-12-2015 21:53:55,28.08856997,7,1,-1.000233412,3.600352049,2.0693468,0.958766152,7.951706209,3.667955259,-0.000161886,43.38266567,1.110580648,0
4912,15957.29332,11-12-2015 21:53:56,29.09148424,7,1,-1.000233412,3.599704504,2.0693468,0.959044798,7.951706209,3.66895837,-0.000226641,43.37179137,1.110302002,0
4913,15958.29627,11-12-2015 21:53:57,30.09442956,7,1,-1.00005281,3.599542618,2.0693468,0.959323441,7.951706209,3.66996138,-0.000194263,43.36091717,1.110023358,0
4914,15959.29917,11-12-2015 21:53:58,31.09733227,7,1,-1.000233412,3.599218845,2.0693468,0.959602092,7.951706209,3.670964331,-0.000194263,43.35004268,1.109744708,0
4915,15960.30212,11-12-2015 21:53:59,32.10028331,7,1,-1.000233412,3.598895073,2.0693468,0.959880751,7.951706209,3.671967226,-0.000161886,43.33916788,1.109466049,0
4916,15961.305,11-12-2015 21:54:00,33.10315663,7,1,-1.00005281,3.598571301,2.0693468,0.960159375,7.951706209,3.67296992,-0.000194263,43.32829443,1.109187425,0
4917,15962.30798,11-12-2015 21:54:01,34.10613646,7,1,-1.000233412,3.598247528,2.0693468,0.96043803,7.951706209,3.673972635,-0.000194263,43.31741978,1.10890877,0
4918,15963.31083,11-12-2015 21:54:02,35.10899381,7,1,-0.834434092,3.609903336,2.0693468,0.960713444,7.951706209,3.674963801,0.002169275,43.30667159,1.108633356,0
4919,15964.31378,11-12-2015 21:54:03,36.11193964,7,1,-0.834072888,3.609903336,2.0693468,0.960945826,7.951706209,3.675802695,0.002266407,43.29760276,1.108400973,0
4920,15965.31668,11-12-2015 21:54:04,37.11484221,7,1,-0.83425349,3.609903336,2.0693468,0.961178201,7.951706209,3.676641554,0.002331161,43.2885342,1.108168598,0
4921,15966.31966,11-12-2015 21:54:05,38.1178168,7,1,-0.83425349,3.609903336,2.0693468,0.961410591,7.951706209,3.677480452,0.002363539,43.27946506,1.107936208,0
4922,15967.32252,11-12-2015 21:54:06,39.12067603,7,1,-0.834072888,3.609579563,2.0693468,0.961642959,7.951706209,3.678319239,-0.000129509,43.2703968,1.107703841,0
4923,15968.32543,11-12-2015 21:54:07,40.12358738,7,1,-0.83425349,3.609579563,2.0693468,0.961875335,7.951706209,3.67915804,-6.48E-05,43.26132821,1.107471465,0
4924,15969.32841,11-12-2015 21:54:08,41.12656682,7,1,-0.83425349,3.609417677,2.0693468,0.962107718,7.951706209,3.679996836,-9.71E-05,43.25225935,1.107239082,0
4925,15970.33128,11-12-2015 21:54:09,42.12943749,7,1,-0.83425349,3.609255791,2.0693468,0.962340098,7.951706209,3.68083558,-9.71E-05,43.2431906,1.107006702,0
4926,15971.33419,11-12-2015 21:54:10,43.13234914,7,1,-0.834072888,3.609093904,2.0693468,0.962572472,7.951706209,3.681674279,-9.71E-05,43.23412206,1.106774328,0
4927,15972.33721,11-12-2015 21:54:11,44.13536728,7,1,-0.83425349,3.608932018,2.0693468,0.962804871,7.951706209,3.682513034,-9.71E-05,43.22505259,1.106541929,0
4928,15973.34002,11-12-2015 21:54:12,45.13818139,7,1,-0.83425349,3.608932018,2.0693468,0.963037224,7.951706209,3.683351596,-9.71E-05,43.21598489,1.106309576,0
4929,15974.34294,11-12-2015 21:54:13,46.1411,7,1,-0.834072888,3.608770132,2.0693468,0.963269604,7.951706209,3.684190228,-9.71E-05,43.20691612,1.106077195,0
4930,15975.34586,11-12-2015 21:54:14,47.14401619,7,1,-0.834072888,3.608608246,2.0693468,0.963501975,7.951706209,3.685028805,-9.71E-05,43.19784773,1.105844825,0
4931,15976.3488,11-12-2015 21:54:15,48.14695618,7,1,-0.833892286,3.608608246,2.0693468,0.963734357,7.951706209,3.68586738,-3.24E-05,43.18877891,1.105612443,0
4932,15977.35173,11-12-2015 21:54:16,49.14988565,7,1,-0.834072888,3.60844636,2.0693468,0.963966748,7.951706209,3.686705958,-6.48E-05,43.17970974,1.105380052,0
4933,15978.35469,11-12-2015 21:54:17,50.1528466,7,1,-0.111274555,3.660411835,2.0693468,0.964177449,7.951706209,3.687466454,0.010295963,43.17148701,1.105169351,0
4934,15979.35756,11-12-2015 21:54:18,51.15572326,7,1,-0.110913336,3.661545038,2.0693468,0.964208372,7.951706209,3.687579666,0.010587359,43.17028024,1.105138428,0
4935,15980.36053,11-12-2015 21:54:19,52.15869171,7,1,-0.111093946,3.662516356,2.0693468,0.964239286,7.951706209,3.687692875,0.010846376,43.16907379,1.105107514,0
4936,15981.36338,11-12-2015 21:54:20,53.16153651,7,1,-0.110913336,3.662840128,2.0693468,0.964270194,7.951706209,3.687806082,0.010878754,43.16786758,1.105076606,0
4937,15982.36632,11-12-2015 21:54:21,54.1644792,7,1,-0.111274555,3.663325787,2.0693468,0.964301127,7.951706209,3.687919393,0.000388527,43.16666043,1.105045673,0
4938,15983.37567,11-12-2015 21:54:22,55.17382579,7,1,-0.111093946,3.663811445,2.0693468,0.964332254,7.951706209,3.688033433,0.000291395,43.16544567,1.105014546,0
4939,15984.37802,11-12-2015 21:54:23,56.17618401,7,1,-0.111093946,3.664297104,2.0693468,0.964363163,7.951706209,3.688146686,0.000291395,43.16423944,1.104983637,0
4940,15985.38093,11-12-2015 21:54:24,57.17909158,7,1,-0.111093946,3.66445899,2.0693468,0.964394086,7.951706209,3.688260002,0.000226641,43.16303263,1.104952713,0
4941,15986.38386,11-12-2015 21:54:25,58.18202081,7,1,-0.110913336,3.664944649,2.0693468,0.964425008,7.951706209,3.688373322,0.000226641,43.1618259,1.104921792,0
4942,15987.3868,11-12-2015 21:54:26,59.1849565,7,1,-0.110913336,3.665106535,2.0693468,0.964455927,7.951706209,3.688486644,0.000226641,43.16061925,1.104890872,0
4943,15988.38969,11-12-2015 21:54:27,60.18784578,7,1,-0.83425349,3.613302946,2.0693468,0.964518723,7.951706209,3.688714948,-0.010263586,43.15816861,1.104828077,0
4944,15989.39264,11-12-2015 21:54:28,61.19079571,7,1,-0.83425349,3.612169743,2.0693468,0.964751103,7.951706209,3.68955446,-0.010522604,43.14909986,1.104595697,0
4945,15990.39555,11-12-2015 21:54:29,62.19371261,7,1,-0.834072888,3.611522198,2.0693468,0.96498348,7.951706209,3.690393775,-0.01068449,43.14003125,1.10436332,0
4946,15991.39842,11-12-2015 21:54:30,63.19657795,7,1,-0.834072888,3.611198425,2.0693468,0.965215858,7.951706209,3.691232965,-0.010846376,43.13096258,1.104130942,0
4947,15992.40134,11-12-2015 21:54:31,64.19949687,7,1,-0.83425349,3.61055088,2.0693468,0.965448235,7.951706209,3.692072048,-0.000323772,43.12189392,1.103898564,0
4948,15993.40425,11-12-2015 21:54:32,65.20241291,7,1,-0.83425349,3.610227108,2.0693468,0.965680602,7.951706209,3.692911004,-0.000291395,43.11282571,1.103666198,0
4949,15994.40726,11-12-2015 21:54:33,66.20541765,7,1,-0.834072888,3.609903336,2.0693468,0.965913003,7.951706209,3.693749984,-0.000259018,43.1037561,1.103433796,0
4950,15995.41013,11-12-2015 21:54:34,67.20828865,7,1,-0.834072888,3.609741449,2.0693468,0.966145382,7.951706209,3.694588813,-0.000194263,43.09468743,1.103201418,0
4951,15996.41301,11-12-2015 21:54:35,68.21116892,7,1,-0.83425349,3.609093904,2.0693468,0.966377748,7.951706209,3.695427538,-0.000259018,43.0856192,1.102969051,0
4952,15997.41596,11-12-2015 21:54:36,69.21412203,7,1,-0.83425349,3.608932018,2.0693468,0.966610132,7.951706209,3.696266245,-0.000194263,43.07655032,1.102736668,0
4953,15998.41885,11-12-2015 21:54:37,70.21701411,7,1,-0.111093946,3.660897493,2.0693468,0.966808081,7.951706209,3.696980942,0.010231209,43.06882525,1.102538719,0
4954,15999.42177,11-12-2015 21:54:38,71.21993307,7,1,-0.111093946,3.662030697,2.0693468,0.966838996,7.951706209,3.697094143,0.010522604,43.06761877,1.102507804,0
4955,16000.42476,11-12-2015 21:54:39,72.22291785,7,1,-0.110913336,3.662678242,2.0693468,0.966869925,7.951706209,3.69720742,0.01068449,43.06641175,1.102476875,0
4956,16001.42761,11-12-2015 21:54:40,73.22576639,7,1,-0.110913336,3.663325787,2.0693468,0.966900834,7.951706209,3.69732064,0.010878754,43.06520551,1.102445966,0
4957,16002.43056,11-12-2015 21:54:41,74.22872199,7,1,-0.110913336,3.663649559,2.0693468,0.966931755,7.951706209,3.697433918,0.00035615,43.06399881,1.102415045,0
4958,16003.43344,11-12-2015 21:54:42,75.23160296,7,1,-0.111093946,3.663973331,2.0693468,0.966962666,7.951706209,3.697547172,0.000259018,43.06279249,1.102384134,0
4959,16004.43639,11-12-2015 21:54:43,76.23455471,7,1,-0.110913336,3.664297104,2.0693468,0.966993589,7.951706209,3.697660478,0.000226641,43.06158571,1.102353211,0
4960,16005.43928,11-12-2015 21:54:44,77.23744104,7,1,-0.111093946,3.664620876,2.0693468,0.967024508,7.951706209,3.697773782,0.000194263,43.06037906,1.102322292,0
4961,16006.44225,11-12-2015 21:54:45,78.24040857,7,1,-0.110913336,3.664782763,2.0693468,0.967055432,7.951706209,3.69788711,0.000161886,43.05917224,1.102291368,0
4962,16007.44512,11-12-2015 21:54:46,79.24327866,7,1,-0.111093946,3.665268421,2.0693468,0.967086354,7.951706209,3.698000439,0.000194263,43.05796548,1.102260445,0
4963,16008.44805,11-12-2015 21:54:47,80.24621546,7,1,-1.000233412,3.60116148,2.0693468,0.96716902,7.951706209,3.698299768,-0.012659502,43.05473941,1.10217778,0
4964,16009.45103,11-12-2015 21:54:48,81.24919143,7,1,-0.999872208,3.599542618,2.0693468,0.967447678,7.951706209,3.699303014,-0.013048029,43.04386464,1.101899122,0
4965,16010.45398,11-12-2015 21:54:49,82.25213951,7,1,-1.000414014,3.598733187,2.0693468,0.967726322,7.951706209,3.700305916,-0.01327467,43.0329904,1.101620478,0
4966,16011.45686,11-12-2015 21:54:50,83.25502358,7,1,-1.000233412,3.598085642,2.0693468,0.968004955,7.951706209,3.70130856,-0.013468933,43.02211662,1.101341845,0
4967,16012.45978,11-12-2015 21:54:51,84.25794035,7,1,-1.00005281,3.597599983,2.0693468,0.968283588,7.951706209,3.70231104,-0.000453281,43.01124282,1.101063212,0
4968,16013.4622,11-12-2015 21:54:52,85.2603573,7,1,-0.056188729,3.665106535,2.0693468,0.968510607,7.951706209,3.703127961,0.013242292,43.00238329,1.100836193,0
4969,16014.47044,11-12-2015 21:54:53,86.26860271,7,1,-0.056369338,3.666401625,2.0693468,0.968526344,7.951706209,3.703185653,0.013663197,43.00176914,1.100820456,0
4970,16015.47339,11-12-2015 21:54:54,87.27154723,7,1,-0.056188729,3.66704917,2.0693468,0.968542004,7.951706209,3.703243075,0.013889837,43.001158,1.100804796,0
4971,16016.47633,11-12-2015 21:54:55,88.27448568,7,1,-0.056188729,3.667696714,2.0693468,0.968557657,7.951706209,3.703300479,0.000679922,43.00054715,1.100789143,0
4972,16017.47922,11-12-2015 21:54:56,89.27738167,7,1,-0.056188729,3.668020487,2.0693468,0.968573307,7.951706209,3.703357883,0.000323772,42.99993638,1.100773493,0
4973,16018.48212,11-12-2015 21:54:57,90.28027553,7,1,-0.056008119,3.668344259,2.0693468,0.968588971,7.951706209,3.703415341,0.000259018,42.9993251,1.100757829,0
4974,16019.48505,11-12-2015 21:54:58,91.28321448,7,1,-0.056369338,3.668668032,2.0693468,0.96860463,7.951706209,3.703472789,0.000259018,42.99871397,1.100742169,0
4975,16020.48795,11-12-2015 21:54:59,92.28610576,7,1,-0.056188729,3.668829918,2.0693468,0.968620294,7.951706209,3.703530257,0.000161886,42.99810269,1.100726506,0
4976,16021.49087,11-12-2015 21:55:00,93.28902666,7,1,-0.056188729,3.66915369,2.0693468,0.96863595,7.951706209,3.7035877,0.000161886,42.99749173,1.10071085,0
4977,16022.49379,11-12-2015 21:55:01,94.29194678,7,1,-0.056188729,3.669477463,2.0693468,0.968651606,7.951706209,3.703645151,0.000161886,42.99688072,1.100695193,0
4978,16023.4967,11-12-2015 21:55:02,95.29486318,7,1,-0.056188729,3.669801235,2.0693468,0.968667271,7.951706209,3.703702634,0.000129509,42.99626941,1.100679529,0
4979,16024.49963,11-12-2015 21:55:03,96.29778659,7,1,-0.056188729,3.670125008,2.0693468,0.968682933,7.951706209,3.703760111,0.000161886,42.99565819,1.100663867,0
4980,16025.50259,11-12-2015 21:55:04,97.30074806,7,1,-0.056369338,3.670125008,2.0693468,0.968698596,7.951706209,3.703817598,0.000129509,42.99504692,1.100648204,0
4981,16026.5055,11-12-2015 21:55:05,98.30365662,7,1,-0.056188729,3.670286894,2.0693468,0.968714255,7.951706209,3.703875071,0.000129509,42.99443583,1.100632545,0
4982,16027.5084,11-12-2015 21:55:06,99.30656477,7,1,-0.056188729,3.67044878,2.0693468,0.968729913,7.951706209,3.703932545,0.000129509,42.99382475,1.100616887,0
4983,16028.5113,11-12-2015 21:55:07,100.3094617,7,1,-0.056549948,3.670610666,2.0693468,0.968745573,7.951706209,3.703990026,6.48E-05,42.99321363,1.100601227,0
4984,16029.51426,11-12-2015 21:55:08,101.3124234,7,1,-0.056188729,3.670934439,2.0693468,0.96876123,7.951706209,3.704047501,0.000161886,42.99260259,1.10058557,0
4985,16030.51714,11-12-2015 21:55:09,102.3153008,7,1,-0.056188729,3.671096325,2.0693468,0.968776891,7.951706209,3.704104993,0.000129509,42.9919914,1.100569908,0
4986,16031.52008,11-12-2015 21:55:10,103.3182355,7,1,-0.056188729,3.671258211,2.0693468,0.968792548,7.951706209,3.704162473,6.48E-05,42.99138038,1.100554251,0
4987,16032.52301,11-12-2015 21:55:11,104.3211702,7,1,-0.056188729,3.671420097,2.0693468,0.968808203,7.951706209,3.704219945,9.71E-05,42.99076946,1.100538597,0
4988,16033.52589,11-12-2015 21:55:12,105.32405,7,1,-0.056188729,3.671581984,2.0693468,0.968823859,7.951706209,3.704277428,0.000129509,42.99015845,1.10052294,0
4989,16034.52881,11-12-2015 21:55:13,106.3269685,7,1,-0.056188729,3.671581984,2.0693468,0.968839523,7.951706209,3.704334939,9.71E-05,42.98954716,1.100507277,0
4990,16035.53174,11-12-2015 21:55:14,107.3299042,7,1,-0.056188729,3.67174387,2.0693468,0.968855192,7.951706209,3.704392471,6.48E-05,42.98893567,1.100491607,0
4991,16036.53465,11-12-2015 21:55:15,108.332811,7,1,-0.056188729,3.671905756,2.0693468,0.968870852,7.951706209,3.704449971,3.24E-05,42.98832454,1.100475948,0
4992,16037.53759,11-12-2015 21:55:16,109.3357505,7,1,-0.056188729,3.672067642,2.0693468,0.96888651,7.951706209,3.704507468,9.71E-05,42.98771347,1.100460289,0
4993,16038.54058,11-12-2015 21:55:17,110.3387413,7,1,-0.056188729,3.672067642,2.0693468,0.968902166,7.951706209,3.704564957,6.48E-05,42.98710249,1.100444634,0
4994,16039.54341,11-12-2015 21:55:18,111.3415694,7,1,-0.056188729,3.672229528,2.0693468,0.968917831,7.951706209,3.704622481,6.48E-05,42.98649116,1.100428969,0
4995,16040.54633,11-12-2015 21:55:19,112.3444917,7,1,-0.056188729,3.672229528,2.0693468,0.968933486,7.951706209,3.704679969,6.48E-05,42.98588022,1.100413314,0
4996,16041.54928,11-12-2015 21:55:20,113.3474429,7,1,-0.056188729,3.672391415,2.0693468,0.968949146,7.951706209,3.70473748,6.48E-05,42.98526906,1.100397653,0
4997,16042.5522,11-12-2015 21:55:21,114.3503595,7,1,-0.056188729,3.672553062,2.0693468,0.968964809,7.951706209,3.704795002,9.71E-05,42.9846578,1.10038199,0
4998,16043.55514,11-12-2015 21:55:22,115.3532993,7,1,-0.66664809,3.62852025,2.0693468,0.969033215,7.951706209,3.705043722,-0.008741856,42.98198824,1.100313585,0
