Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,,C-dC,,SoC
6398,17319.84767,11-11-2015 19:11:14,434.3858995,7,1,-0.780612528,3.556966782,2.090583561,1.304165056,8.051564139,4.878911451,-0.01129961,40.67665286,0.846418505,40.67665286,,,0.786418505,,40.67308735
6399,17320.86294,11-11-2015 19:11:15,435.4011636,7,1,-0.68091619,3.563280344,2.090583561,1.304372083,8.051564139,4.879648216,0.000194263,40.66660683,0.846211478,40.66660683,,,0.786211478,,40.66304045
6400,17321.86343,11-11-2015 19:11:16,436.4016588,7,1,-0.579052567,3.57072711,2.090583561,1.304553174,8.051564139,4.88029396,-0.001327467,40.6578194,0.846030387,40.6578194,,,0.786030387,,40.65425221
6401,17322.87883,11-11-2015 19:11:17,437.4170599,7,1,-0.165818557,3.600675821,2.090583561,1.304669892,8.051564139,4.880711297,-0.001456976,40.65215567,0.845913669,40.65215567,,,0.785913669,,40.64858795
6402,17323.87888,11-11-2015 19:11:18,438.4171052,7,1,-0.365391821,3.586591959,2.090583561,1.304737634,8.051564139,4.880954665,-0.002946281,40.64886849,0.845845927,40.64886849,,,0.785845927,,40.64530047
6403,17324.89446,11-11-2015 19:11:19,439.4326856,7,1,0.046036124,3.61654067,2.090588356,1.304800876,8.05158148,4.881181512,0.011979532,40.64603232,0.84578748,40.64603232,,,0.78578748,,40.64246407
6404,17325.91008,11-11-2015 19:11:20,440.4483029,7,1,-0.861706078,3.550976992,2.090595557,1.304905387,8.051607526,4.8815528,-0.002493048,40.64131037,0.84569017,40.64131037,,,0.78569017,,40.63774167
6405,17326.91024,11-11-2015 19:11:21,441.4484702,7,1,-0.153356522,3.601809025,2.090595557,1.305058662,8.051607526,4.882098089,0.00624876,40.63387268,0.845536895,40.63387268,,,0.785536895,,40.63030332
6406,17327.9253,11-11-2015 19:11:22,442.4635235,7,1,-0.756591499,3.558585644,2.090595557,1.305173807,8.051607526,4.882508976,-0.008450413,40.62828528,0.84542175,40.62828528,,,0.78542175,,40.6247154
6407,17328.94135,11-11-2015 19:11:23,443.4795797,7,1,-0.050228622,3.609741449,2.090595557,1.305299974,8.051607526,4.88295828,0.004629898,40.62216305,0.845295584,40.62216305,,,0.785295583,,40.61859259
6408,17329.95692,11-11-2015 19:11:24,444.4951497,7,1,-0.749908984,3.559071302,2.090595557,1.30540827,8.051607526,4.883344205,-0.011591005,40.61690795,0.845187287,40.61690795,,,0.785187287,,40.61333704
6409,17330.97252,11-11-2015 19:11:26,445.5107484,7,1,0.01677742,3.614598036,2.0905978,1.305515574,8.051615634,4.883726185,0.002913952,40.61180989,0.845082227,40.61180989,,,0.785082226,,40.60823849
6410,17331.97255,11-11-2015 19:11:27,446.51078,7,1,0.836382329,3.675143242,2.090710931,1.305515574,8.052031141,4.883726185,0.02318201,40.61729956,0.845195357,40.61729956,,,0.785195357,,40.61372867
6411,17332.98814,11-11-2015 19:11:28,447.5263624,7,1,-0.482607245,3.580440283,2.090832287,1.305578395,8.052477127,4.883951123,0.004435682,40.62013997,0.845253892,40.62013997,,,0.785253892,,40.61656935
6412,17334.00394,11-11-2015 19:11:29,448.5421691,7,1,0.087034427,3.621397257,2.090844355,1.305645034,8.052520828,4.884189735,0.002331161,40.61749189,0.845199321,40.61749189,,,0.785199321,,40.61392105
6413,17335.01936,11-11-2015 19:11:30,449.5575817,7,1,-0.187852889,3.601647139,2.090855296,1.305673225,8.05256045,4.884291278,0.008547544,40.61665482,0.845182071,40.61665482,,,0.785182071,,40.61308391
6414,17336.03494,11-11-2015 19:11:31,450.5731665,7,1,-0.747019231,3.561337709,2.090855296,1.3057736,8.05256045,4.884650297,-0.01071682,40.61178412,0.845081696,40.61178412,,,0.785081696,,40.60821277
6415,17337.035,11-11-2015 19:11:32,451.573229,7,1,-0.188033506,3.601323366,2.090855296,1.30589743,8.05256045,4.885092414,-0.014796352,40.60577528,0.844957866,40.60577528,,,0.784957866,,40.60220337
6416,17338.0502,11-11-2015 19:11:33,452.58843,7,1,-0.747380435,3.560690165,2.090855296,1.30604019,8.05256045,4.885601757,-0.003917647,40.59884783,0.844815106,40.59884783,,,0.784815106,,40.59527531
6417,17339.06527,11-11-2015 19:11:34,453.603494,7,1,-0.469061524,3.580602169,2.090855296,1.306168253,8.05256045,4.886058446,-0.008159017,40.59263358,0.844687043,40.59263358,,,0.784687043,,40.58906048
6418,17340.06615,11-11-2015 19:11:35,454.6043765,7,1,-0.849063456,3.55275774,2.090855296,1.306397493,8.05256045,4.886875541,-0.00974765,40.58150968,0.844457802,40.58150968,,,0.784457803,,40.5779356
6419,17341.06617,11-11-2015 19:11:36,455.6043923,7,1,-0.475744069,3.579307079,2.090855296,1.306574192,8.05256045,4.887505303,0.003582646,40.57293537,0.844281104,40.57293537,,,0.784281104,,40.56936049
6420,17342.08175,11-11-2015 19:11:37,456.6199766,7,1,-0.475744069,3.579307079,2.090855296,1.30670843,8.05256045,4.887985798,-0.004403257,40.56642147,0.844146866,40.56642147,,,0.784146866,,40.562846
6421,17343.08176,11-11-2015 19:11:38,457.6199839,7,1,-0.475744069,3.579468966,2.090855296,1.306840606,8.05256045,4.888458911,0.00375576,40.5600076,0.844014689,40.5600076,,,0.78401469,,40.55643157
6422,17344.0974,11-11-2015 19:11:39,458.635622,7,1,-0.857732713,3.55146265,2.090855296,1.307038653,8.05256045,4.889163841,-0.000323772,40.55039737,0.843816642,40.55039737,,,0.783816643,,40.54682046
6423,17345.09742,11-11-2015 19:11:40,459.6356424,7,1,-0.102966532,3.606179953,2.090855296,1.307150791,8.05256045,4.889563063,0.005439329,40.54495589,0.843704505,40.54495589,,,0.783704505,,40.54137847
6424,17346.11275,11-11-2015 19:11:41,460.650974,7,1,-0.857371509,3.55146265,2.090855296,1.307314058,8.05256045,4.890143631,-0.005601263,40.53703333,0.843541237,40.53703333,,,0.783541238,,40.53345522
6425,17347.11297,11-11-2015 19:11:42,461.6512003,7,1,-0.866943777,3.550329447,2.090855296,1.307553908,8.05256045,4.890995274,-0.005827904,40.52539461,0.843301387,40.52539461,,,0.783301388,,40.52181543
6426,17348.11299,11-11-2015 19:11:43,462.6512154,7,1,-0.106759325,3.605370522,2.090855296,1.307664452,8.05256045,4.891388774,0.005212688,40.52003048,0.843190844,40.52003048,,,0.783190844,,40.51645079
6427,17349.12837,11-11-2015 19:11:44,463.6665925,7,1,-0.866943777,3.550167561,2.090855296,1.307828161,8.05256045,4.89197072,-0.000259018,40.51208646,0.843027134,40.51208646,,,0.783027135,,40.50850609
6428,17350.12859,11-11-2015 19:11:45,464.6668132,7,1,-0.107120544,3.604884863,2.090855296,1.307986552,8.05256045,4.892533754,-0.000258216,40.50440054,0.842868743,40.50440054,,,0.782868744,,40.50081946
6429,17351.14414,11-11-2015 19:11:46,465.6823688,7,1,-0.866943777,3.550167561,2.090855296,1.308158575,8.05256045,4.893145168,-0.000226641,40.49605314,0.842696721,40.49605314,,,0.782696721,,40.49247128
6430,17352.14434,11-11-2015 19:11:47,466.6825685,7,1,-0.489289761,3.577202559,2.090855296,1.3083314,8.05256045,4.893761102,0.005406999,40.4876668,0.842523896,40.4876668,,,0.782523896,,40.48408418
6431,17353.1594,11-11-2015 19:11:48,467.6976242,7,1,-0.876696646,3.548710585,2.090855296,1.308540713,8.05256045,4.894505347,-0.011331988,40.47750985,0.842314582,40.47750985,,,0.782314583,,40.47392634
6432,17354.15979,11-11-2015 19:11:49,468.6980156,7,1,-0.111816384,3.60456109,2.090855296,1.30864319,8.05256045,4.894870207,0.010846329,40.47253717,0.842212106,40.47253717,,,0.782212106,,40.46895319
6433,17355.17542,11-11-2015 19:11:50,469.7136422,7,1,-0.106939934,3.605532408,2.090855296,1.308673767,8.05256045,4.894980439,0.011008215,40.47105344,0.842181529,40.47105344,,,0.782181529,,40.46746931
6434,17356.19103,11-11-2015 19:11:51,470.7292513,7,1,0.175532967,3.626739502,2.090888948,1.308683049,8.052682485,4.895013906,0.009972143,40.47223602,0.8422059,40.47223602,,,0.782205899,,40.46865197
6435,17357.19119,11-11-2015 19:11:52,471.7294125,7,1,0.318756133,3.637747765,2.090965374,1.308683049,8.052960322,4.895013906,0.017677927,40.47594457,0.842282325,40.47594457,,,0.782282325,,40.47236088
6436,17358.20659,11-11-2015 19:11:53,472.7448134,7,1,0.061568521,3.619616508,2.091002855,1.308683049,8.053096437,4.895013906,0.003140592,40.47776337,0.842319807,40.47776337,,,0.782319806,,40.47417981
6437,17359.2066,11-11-2015 19:11:54,473.7448234,7,1,0.420619756,3.646165848,2.091090867,1.308683049,8.053417185,4.895013906,0.008191442,40.48203414,0.842407818,40.48203414,,,0.782407818,,40.47845099
6438,17360.22194,11-11-2015 19:11:55,474.7601683,7,1,0.172643229,3.628844023,2.091158758,1.308683049,8.053664132,4.895013906,0.000550413,40.48532855,0.842475709,40.48532855,,,0.782475709,,40.4817457
6439,17361.22211,11-11-2015 19:11:56,475.7603379,7,1,0.301959455,3.638719082,2.091232256,1.308683049,8.053931418,4.895013906,0.000259018,40.48889506,0.842549208,40.48889506,,,0.782549207,,40.48531251
6440,17362.23798,11-11-2015 19:11:57,476.7762046,7,1,0.541808605,3.657012224,2.091369788,1.308683049,8.0544339,4.895013906,0.007479143,40.49556877,0.842686739,40.49556877,,,0.782686739,,40.49198686
6441,17363.25343,11-11-2015 19:11:58,477.7916565,7,1,0.449878454,3.650860548,2.091503295,1.308683049,8.054921528,4.895013906,0.001003694,40.5020472,0.842820246,40.5020472,,,0.782820246,,40.49846588
6442,17364.26906,11-11-2015 19:11:59,478.8072899,7,1,-0.000561071,3.618159533,2.091533569,1.308683177,8.055032037,4.895014372,-0.002104521,40.50350999,0.842850391,40.50350999,,,0.782850392,,40.49992885
6443,17365.28466,11-11-2015 19:12:00,479.822885,7,1,0.1856471,3.631919861,2.091574208,1.308683212,8.055179628,4.895014498,-0.00129509,40.50548035,0.842890996,40.50548035,,,0.782890996,,40.50189934
6444,17366.30007,11-11-2015 19:12:01,480.8382945,7,1,0.504061222,3.655555248,2.091699815,1.308683212,8.055638516,4.895014498,-0.000161886,40.51157544,0.843016603,40.51157544,,,0.783016603,,40.50799498
6445,17367.30017,11-11-2015 19:12:02,481.8384009,7,1,0.610801339,3.664135218,2.091864377,1.308683212,8.056241225,4.895014498,0.002719688,40.51956077,0.843181164,40.51956077,,,0.783181165,,40.51598108
6446,17368.31587,11-11-2015 19:12:03,482.8541004,7,1,0.713748634,3.672229528,2.092060154,1.308683212,8.056959846,4.895014498,0.010749245,40.52906089,0.843376942,40.52906089,,,0.783376942,,40.52548202
6447,17369.33093,11-11-2015 19:12:04,483.8691519,7,1,0.382511199,3.648756027,2.092184531,1.308683212,8.057414485,4.895014498,0.003399611,40.5350963,0.843501319,40.5350963,,,0.783501319,,40.53151797
6448,17370.33164,11-11-2015 19:12:05,484.8698659,7,1,0.206055939,3.63580513,2.0922488,1.308683212,8.057648342,4.895014498,-0.003885269,40.53821494,0.843565588,40.53821494,,,0.783565588,,40.53463691
6449,17371.34709,11-11-2015 19:12:06,485.8853164,7,1,0.495391995,3.65717411,2.092375396,1.308683212,8.058111097,4.895014498,-0.00129509,40.54435801,0.843692184,40.54435801,,,0.783692184,,40.54078054
6450,17372.36268,11-11-2015 19:12:07,486.9009086,7,1,0.71519351,3.673848152,2.092568083,1.308683212,8.058818603,4.895014498,0.000388479,40.55370815,0.843884871,40.55370815,,,0.783884871,,40.55013153
6451,17373.3627,11-11-2015 19:12:08,487.9009226,7,1,0.372397095,3.649241686,2.092684172,1.308683212,8.059242883,4.895014498,0.000129509,40.55934137,0.84400096,40.55934137,,,0.78400096,,40.55576526
6452,17374.36277,11-11-2015 19:12:09,488.9009913,7,1,0.012623406,3.622854233,2.092700972,1.308683212,8.059304103,4.895014498,-0.002590179,40.56015662,0.84401776,40.56015662,,,0.78401776,,40.55658056
6453,17375.37833,11-11-2015 19:12:10,489.9165575,7,1,0.206958994,3.63710022,2.092753454,1.308683212,8.059494966,4.895014498,-0.003950024,40.56270327,0.844070241,40.56270327,,,0.784070242,,40.55912748
6454,17376.39389,11-11-2015 19:12:11,490.9321122,7,1,0.18203491,3.635319471,2.092805702,1.308683212,8.059684919,4.895014498,-0.007608605,40.5652386,0.844122489,40.5652386,,,0.78412249,,40.56166305
6455,17377.40952,11-11-2015 19:12:12,491.9477454,7,1,0.109068759,3.630139112,2.092838555,1.308683212,8.059804206,4.895014498,-0.003852892,40.56683279,0.844155342,40.56683279,,,0.784155343,,40.56325738
6456,17378.40954,11-11-2015 19:12:13,492.9477616,7,1,0.036102612,3.624796867,2.092849868,1.308683212,8.059845225,4.895014498,0.000323772,40.56738178,0.844166656,40.56738178,,,0.784166656,,40.5638064
6457,17379.42466,11-11-2015 19:12:14,493.9628818,7,1,-1.92E-05,3.622044802,2.09285073,1.308683224,8.059848347,4.895014541,-0.002978706,40.56742301,0.844167505,40.56742301,,,0.784167506,,40.56384765
6458,17380.42522,11-11-2015 19:12:15,494.9634473,7,1,-1.92E-05,3.622044802,2.09285073,1.308683241,8.059848347,4.895014602,-0.002654934,40.56742219,0.844167489,40.56742219,,,0.784167489,,40.56384682
6459,17381.44078,11-11-2015 19:12:16,495.9790061,7,1,-1.92E-05,3.621721029,2.09285073,1.308683254,8.059848347,4.895014649,-0.001651239,40.56742157,0.844167476,40.56742157,,,0.784167476,,40.56384619
6460,17382.45635,11-11-2015 19:12:17,496.994579,7,1,-1.92E-05,3.621882915,2.09285073,1.308683276,8.059848347,4.895014728,-0.000615168,40.56742051,0.844167454,40.56742051,,,0.784167454,,40.56384512
6461,17383.47146,11-11-2015 19:12:18,498.0096864,7,1,-0.000199852,3.621882915,2.09285073,1.308683292,8.059848347,4.895014787,-3.24E-05,40.56741972,0.844167438,40.56741972,,,0.784167438,,40.56384435
6462,17384.47173,11-11-2015 19:12:19,499.0099571,7,1,-0.000199852,3.621882915,2.09285073,1.308683303,8.059848347,4.895014827,-3.24E-05,40.56741919,0.844167427,40.56741919,,,0.784167427,,40.56384381
6463,17385.48763,11-11-2015 19:12:20,500.0258538,7,1,-0.000199852,3.621721029,2.09285073,1.308683321,8.059848347,4.895014892,-6.48E-05,40.56741831,0.844167409,40.56741831,,,0.784167409,,40.56384294
6464,17386.5032,11-11-2015 19:12:21,501.0414307,7,1,-0.001464117,3.621882915,2.09285073,1.308683349,8.059848347,4.895014994,-3.24E-05,40.56741695,0.84416738,40.56741695,,,0.784167381,,40.56384158
6465,17387.51858,11-11-2015 19:12:22,502.0568012,7,1,-0.293328702,3.600837708,2.09285073,1.308685598,8.059848347,4.895023107,-0.004209042,40.56730781,0.844165131,40.56730781,,,0.784165132,,40.56373244
6466,17388.5346,11-11-2015 19:12:23,503.0728307,7,1,-0.903065622,3.556481123,2.09285073,1.308774983,8.059848347,4.895344537,-0.013080359,40.56297039,0.844075746,40.56297039,,,0.784075747,,40.55939464
6467,17389.55,11-11-2015 19:12:24,504.088222,7,1,-1.35043478,3.52280879,2.09285073,1.309039414,8.059848347,4.896283844,-0.019814825,40.55013886,0.843811315,40.55013886,,,0.783811316,,40.54656195
6468,17390.55004,11-11-2015 19:12:25,505.0882673,7,1,-1.710750341,3.495288372,2.09285073,1.309422375,8.059848347,4.897631619,-0.025318909,40.53155567,0.843428354,40.53155567,,,0.783428355,,40.52797707
6469,17391.56563,11-11-2015 19:12:26,506.1038583,7,1,-1.729172468,3.491888762,2.09285073,1.309905337,8.059848347,4.899319065,-0.025998831,40.50811995,0.842945393,40.50811995,,,0.782945393,,40.5045392
6470,17392.56569,11-11-2015 19:12:27,507.1039187,7,1,-1.202515841,3.528312922,2.09285073,1.310375401,8.059848347,4.900960993,-0.01447258,40.48531007,0.842475328,40.48531007,,,0.782475329,,40.48172726
6471,17393.58142,11-11-2015 19:12:28,508.1196479,7,1,-0.332159698,3.590801001,2.09285073,1.310693858,8.059848347,4.902085157,0.006993485,40.46985691,0.842156871,40.46985691,,,0.782156872,,40.46627272
6472,17394.59659,11-11-2015 19:12:29,509.1348118,7,1,0.145371228,3.626253843,2.0928545,1.310775351,8.059862019,4.902377841,0.020850897,40.46608546,0.842079149,40.46608546,,,0.782079149,,40.46250086
6473,17395.59682,11-11-2015 19:12:30,510.1350422,7,1,0.207681432,3.631919861,2.092897268,1.310775351,8.06001716,4.902377841,0.027552938,40.46816076,0.842121917,40.46816076,,,0.782121917,,40.46457637
6474,17396.59683,11-11-2015 19:12:31,511.1350583,7,1,0.231883064,3.63451004,2.092955636,1.310775351,8.060229184,4.902377841,0.028653765,40.4709931,0.842180286,40.4709931,,,0.782180285,,40.46740894
6475,17397.61241,11-11-2015 19:12:32,512.1506374,7,1,0.417368799,3.648432255,2.093028286,1.310775351,8.060493463,4.902377841,0.02399149,40.47451842,0.842252935,40.47451842,,,0.782252935,,40.4709346
6476,17398.62822,11-11-2015 19:12:33,513.1664507,7,1,0.303946167,3.641147375,2.093141849,1.310775351,8.060907754,4.902377841,0.009939766,40.48002907,0.842366498,40.48002907,,,0.782366498,,40.47644575
6477,17399.64366,11-11-2015 19:12:34,514.1818811,7,1,0.139411122,3.62981534,2.093220789,1.310775351,8.061195128,4.902377841,0.00058279,40.48385962,0.842445438,40.48385962,,,0.782445438,,40.48027666
6478,17400.65929,11-11-2015 19:12:35,515.1975184,7,1,-0.093033023,3.612979174,2.093253538,1.310779385,8.061313999,4.902392416,-0.003917647,40.48525305,0.842474154,40.48525305,,,0.782474153,,40.48167019
6479,17401.67477,11-11-2015 19:12:36,516.2129993,7,1,-0.641362786,3.573155403,2.093253538,1.310836525,8.061313999,4.902597475,-0.012303305,40.48248029,0.842417013,40.48248029,,,0.782417013,,40.47889721
6480,17402.6905,11-11-2015 19:12:37,517.2287287,7,1,-1.053513169,3.542558908,2.093253538,1.31104252,8.061313999,4.903331549,-0.021304179,40.47248437,0.842211018,40.47248437,,,0.782211018,,40.46890039
6481,17403.70616,11-11-2015 19:12:38,518.2443821,7,1,-1.426110148,3.514228821,2.093253538,1.31136158,8.061313999,4.904459337,-0.025416087,40.45700201,0.841891958,40.45700201,,,0.781891958,,40.45341659
6482,17404.70616,11-11-2015 19:12:39,519.2443892,7,1,-1.666320443,3.495288372,2.093253538,1.31177177,8.061313999,4.905898807,-0.026873017,40.43709754,0.841481769,40.43709754,,,0.781481768,,40.4335103
6483,17405.72176,11-11-2015 19:12:40,520.2599846,7,1,-1.298058152,3.520542383,2.093253538,1.312216287,8.061313999,4.907454604,-0.01845498,40.41552731,0.841037251,40.41552731,,,0.781037251,,40.41193814
6484,17406.73734,11-11-2015 19:12:41,521.2755653,7,1,-0.722998202,3.561661482,2.093253538,1.312540053,8.061313999,4.908596604,-0.002201653,40.39981657,0.840713485,40.39981657,,,0.780713485,,40.39622596
6485,17407.75298,11-11-2015 19:12:42,522.2912084,7,1,0.002509287,3.61443615,2.093253721,1.312692231,8.061314659,4.909138668,0.01447258,40.39244098,0.84056149,40.39244098,,,0.78056149,,40.38884973
6486,17408.76854,11-11-2015 19:12:43,523.3067659,7,1,0.288052559,3.636290789,2.093276121,1.312692231,8.06139609,4.909138668,0.024541903,40.39352796,0.84058389,40.39352796,,,0.78058389,,40.38993679
6487,17409.78433,11-11-2015 19:12:44,524.3225545,7,1,0.38178876,3.644061327,2.093365516,1.312692231,8.061721426,4.909138668,0.029851723,40.39786585,0.840673285,40.39786585,,,0.780673285,,40.39427508
6488,17410.7993,11-11-2015 19:12:45,525.3375246,7,1,0.346750557,3.642442465,2.093468485,1.312692231,8.062096626,4.909138668,0.02444477,40.40286244,0.840776254,40.40286244,,,0.780776254,,40.39927211
6489,17411.79945,11-11-2015 19:12:46,526.3376719,7,1,0.289858639,3.638880968,2.09356023,1.312692231,8.062430734,4.909138668,0.015443897,40.40731435,0.840867999,40.40731435,,,0.780867999,,40.40372444
6490,17412.79965,11-11-2015 19:12:47,527.3378789,7,1,0.15801388,3.629977226,2.093630878,1.312692231,8.062687708,4.909138668,0.003108215,40.41074257,0.840938648,40.41074257,,,0.780938647,,40.40715295
6491,17413.79973,11-11-2015 19:12:48,528.3379525,7,1,0.04134028,3.621397257,2.093664677,1.312692231,8.062810364,4.909138668,-0.003011084,40.41238268,0.840972447,40.41238268,,,0.780972446,,40.40879319
6492,17414.8149,11-11-2015 19:12:49,529.3531309,7,1,0.03682505,3.621397257,2.093675776,1.312692231,8.062850557,4.909138668,-0.004532814,40.41292122,0.840983545,40.41292122,,,0.780983545,,40.40933182
6493,17415.81545,11-11-2015 19:12:50,530.3536712,7,1,0.005218426,3.619292736,2.093683372,1.312692231,8.062878066,4.909138668,-0.004629946,40.41328985,0.840991142,40.41328985,,,0.780991141,,40.40970045
6494,17416.83102,11-11-2015 19:12:51,531.3692504,7,1,-0.026749415,3.617026329,2.093684372,1.312694715,8.062881686,4.909147653,-0.004435682,40.41321784,0.840989658,40.41321784,,,0.780989657,,40.40962843
6495,17417.84657,11-11-2015 19:12:52,532.3847986,7,1,-0.507350683,3.582221031,2.093684372,1.312752312,8.062881686,4.909354189,-0.009551239,40.41042293,0.84093206,40.41042293,,,0.78093206,,40.40683328
6496,17418.86168,11-11-2015 19:12:53,533.3999019,7,1,-0.948579192,3.549520016,2.093684372,1.312936332,8.062881686,4.910010378,-0.014407826,40.40149334,0.84074804,40.40149334,,,0.78074804,,40.3979029
